index,source_text,raw_output,prompt_preview
563,"There are 84 people waiting in line to ride a roller coaster at an amusement park.  The roller coaster has 7 cars, and each car seats 2 people.  How many times will the ride operator have to run the roller coaster to give everyone in line a turn?","84 / 7 = 11 \nSo the ride operator will have to run the roller coaster 11 times to give everyone in line a turn.\n\nSolution:\nLet's start by identifying the information given in the problem:\n\n* There are 84 people waiting in line to ride the roller coaster.\n* The roller coaster has 7 cars, and each car seats 2 people.\n\nNow, let's think about how many times the ride operator will have to run the roller coaster to give everyone in line a turn:\n\n* If there are 84 people waiting in line, and each car can seat 2 people, then the total number of people the ride operator will have to accommodate is 84 x 2 = 168 people.\n* Since there are 7 cars in total, the ride operator will have to run the roller coaster 168 / 7 = 24 times to give everyone in line a turn.\n\nSo, the ride operator will have to run the roller coaster 24 times to give everyone in line a turn.","Solve the math word problem. You may output any free-form reasoning. Problem: There are 84 people waiting in line to ride a roller coaster at an amusement park.  The roller coaster has 7 cars, and each car seats 2 people.  How many times will the ride operator have to run the roller coaster to give everyone in line a turn? Answer: "
259,"Adam goes to a small school, which teaches 80 students in three classes. 40% of the students are in class A, and class B has 21 students fewer than class A. The rest are in class C. How many students are in this class?","40% of 80 = 32\n32 - 21 = 11\n11 = 11\nSo, there are 11 students in class C.","Solve the math word problem. You may output any free-form reasoning. Problem: Adam goes to a small school, which teaches 80 students in three classes. 40% of the students are in class A, and class B has 21 students fewer than class A. The rest are in class C. How many students are in this class? Answer: "
200,"Sansa is a famous artist, she can draw a portrait and sell it according to its size. She sells an 8-inch portrait for $5, and a 16-inch portrait for twice the price of the 8-inch portrait. If she sells three 8-inch portraits and five 16-inch portraits per day, how many does she earns every 3 days?","Sansa sells 3*8=24 8-inch portraits per day, and 5*16=80 16-inch portraits per day.\nThe total amount of money she earns per day is 24*5=120 for 8-inch portraits and 80*2=160 for 16-inch portraits.\nSo, she earns 120+160=280 per day.\nShe earns 280*3=840 per 3 days.\n\nTherefore, Sansa earns $840 per 3 days.","Solve the math word problem. You may output any free-form reasoning. Problem: Sansa is a famous artist, she can draw a portrait and sell it according to its size. She sells an 8-inch portrait for $5, and a 16-inch portrait for twice the price of the 8-inch portrait. If she sells three 8-inch portraits and five 16-inch portraits per day, how many does she earns every 3 days? Answer: "
88,Brandon sold 86 geckos last year. He sold twice that many the year before. How many geckos has Brandon sold in the last two years?,"Brandon sold 86 geckos last year, so he sold 86 x 2 = 172 geckos the year before.\nSo, Brandon has sold 172 + 86 = 258 geckos in the last two years.",Solve the math word problem. You may output any free-form reasoning. Problem: Brandon sold 86 geckos last year. He sold twice that many the year before. How many geckos has Brandon sold in the last two years? Answer: 
171,James collects all the fruits from his 2 trees.  Each tree has 20 plants.  Each plant has 1 seed and he plants 60% of those.  How many trees did he plant?,"James plants 20 plants from each tree, so he plants 20 x 2 = 40 plants.  He plants 60% of 40 = 24 plants.  He plants 24 / 60% = 16.67 trees.  He plants 16.67 trees.",Solve the math word problem. You may output any free-form reasoning. Problem: James collects all the fruits from his 2 trees.  Each tree has 20 plants.  Each plant has 1 seed and he plants 60% of those.  How many trees did he plant? Answer: 
792,The Chrysler Building has 11 more floors than the Leeward Center. Together they have a total of 35 floors. How many floors does the Chrysler Building have?,"The Chrysler Building has 11 more floors than the Leeward Center, so the Chrysler Building has 11 + 11 = 22 more floors.\nThe Chrysler Building has 22 + 11 = 33 floors.\nThe Chrysler Building has 33 floors.",Solve the math word problem. You may output any free-form reasoning. Problem: The Chrysler Building has 11 more floors than the Leeward Center. Together they have a total of 35 floors. How many floors does the Chrysler Building have? Answer: 
437,"Lao is farming chickens. He can sell each chicken for $1.50. A bag of chicken feed weighs 20 pounds and costs $2. Each chicken will need 2 pounds of feed from the time it hatches to the time he sells it. If he makes $65 profit from selling chickens, how many did he sell?","Lao can sell each chicken for $1.50, so the total revenue from selling chickens is $1.50 x 6 = $90.\nLao needs to buy $2 x 6 = $12 worth of chicken feed for each chicken.\nLao needs to buy $12 x 6 = $72 worth of chicken feed in total.\nLao makes $65 profit from selling chickens, so the total cost of raising each chicken is $72 - $65 = $7.\nLao needs to sell 72 / $7 = 10 chickens to break even.\nLao sold 10 chickens, so he made $10 x $1.50 = $15 profit from selling chickens.\nLao sold 10 chickens, so he made $15 + $65 = $80 total profit.\nLao sold 10 chickens.","Solve the math word problem. You may output any free-form reasoning. Problem: Lao is farming chickens. He can sell each chicken for $1.50. A bag of chicken feed weighs 20 pounds and costs $2. Each chicken will need 2 pounds of feed from the time it hatches to the time he sells it. If he makes $65 profit from selling chickens, how many did he sell? Answer: "
508,James drives 30 mph for half an hour and then twice as long for twice the speed.  How far did he drive in total?,"James drove for a total of 30 + 2*30 = 90 miles.\n\nExplanation:  James drove for half an hour at 30 mph, so he drove 30 miles in that time.  Then he drove for twice as long at twice the speed, so he drove 2*30 = 60 miles in the second half hour.  Finally, he drove for a total of 30 + 60 = 90 miles.\n\nNote:  This is a simple example of how to solve a word problem by breaking it down into smaller parts and using the information given in the problem to find the solution.  It is important to read the problem carefully and identify the key information needed to solve it.  In this case, the key information was the speed and time James drove at, as well as the fact that he drove for twice as long at twice the speed.  By using this information, we can find the total distance James drove in the problem.",Solve the math word problem. You may output any free-form reasoning. Problem: James drives 30 mph for half an hour and then twice as long for twice the speed.  How far did he drive in total? Answer: 
378,"Uki owns a bakery. She sells cupcakes at $1.50 each, cookies at $2 per packet, and biscuits at $1 per packet. In a day, she can bake an average of twenty cupcakes, ten packets of cookies, and twenty packets of biscuits.  How much will be her total earnings for five days?","Uki's total earnings for five days = (20 x $1.50) + (10 x $2) + (20 x $1)\nUki's total earnings for five days = $300 + $20 + $20\nUki's total earnings for five days = $340\n\nTherefore, Uki's total earnings for five days are $340.","Solve the math word problem. You may output any free-form reasoning. Problem: Uki owns a bakery. She sells cupcakes at $1.50 each, cookies at $2 per packet, and biscuits at $1 per packet. In a day, she can bake an average of twenty cupcakes, ten packets of cookies, and twenty packets of biscuits.  How much will be her total earnings for five days? Answer: "
24,"Mary does her grocery shopping on Saturday. She does her shopping only at a specific store where she is allowed a credit of $100, which must be paid in full before her next shopping trip. That week she spent the full credit limit and paid $15 of it on Tuesday and $23 of it on Thursday. How much credit will Mary need to pay before her next shopping trip?",Mary will need to pay $62 before her next shopping trip.\nExplanation:  Mary spent $100 - $15 - $23 = $62 on her groceries.,"Solve the math word problem. You may output any free-form reasoning. Problem: Mary does her grocery shopping on Saturday. She does her shopping only at a specific store where she is allowed a credit of $100, which must be paid in full before her next shopping trip. That week she spent the full credit limit and paid $15 of it on Tuesday and $23 of it on Thursday. How much credit will Mary need to pay before her next shopping trip? Answer: "
996,A club opens up and charges $20 to enter.  James buys 2 rounds for his 5 friends.  He also buys 6 drinks for himself. Drinks cost $6 each.  He decides to eat some food so he orders some fried chicken which costs $14.  He leaves a 30% tip on everything he orders.  How much did he spend for the night?,"James spent $20 to enter the club.  He bought 2 rounds of drinks for his 5 friends, so that is $20 x 5 = $100.  He also bought 6 drinks for himself, so that is $6 x 6 = $36.  He ate some fried chicken, so that is $14.  He left a 30% tip on everything he ordered, so that is $100 + $36 + $14 = $140.  He spent $140 for the night.",Solve the math word problem. You may output any free-form reasoning. Problem: A club opens up and charges $20 to enter.  James buys 2 rounds for his 5 friends.  He also buys 6 drinks for himself. Drinks cost $6 each.  He decides to eat some food so he orders some fried chicken which costs $14.  He leaves a 30% tip on everything he orders.  How much did he spend for the night? Answer: 
422,"Bryan works as a social media account manager. He does marketing posts, advertisement posts, and customer outreach posts. His client has him spend four hours on customer outreach posts and half that time on advertisement posts each day. Bryan works eight hours a day. How much time in hours each day does he spend on marketing posts?","Bryan works 8 hours a day. He spends 4 hours on customer outreach posts and half that time on advertisement posts, which is 4/2 = 2 hours on advertisement posts.\nSo, he spends 8 - 4 - 2 = 2 hours on marketing posts.\nTherefore, Bryan spends 2 hours on marketing posts each day.","Solve the math word problem. You may output any free-form reasoning. Problem: Bryan works as a social media account manager. He does marketing posts, advertisement posts, and customer outreach posts. His client has him spend four hours on customer outreach posts and half that time on advertisement posts each day. Bryan works eight hours a day. How much time in hours each day does he spend on marketing posts? Answer: "
532,"The batting cage sells golf balls by the dozen. They charge $30 for 3 dozen. Dan buys 5 dozen, Gus buys 2 dozen, and Chris buys 48 golf balls. How many golf balls do they purchase in total, assuming 12 golf balls are 1 dozen?","Dan buys 5 dozen = 5 x 12 = 60 golf balls\nGus buys 2 dozen = 2 x 12 = 24 golf balls\nChris buys 48 golf balls\nTotal = 60 + 24 + 48 = 132 golf balls\n\nSo, they purchase 132 golf balls in total.","Solve the math word problem. You may output any free-form reasoning. Problem: The batting cage sells golf balls by the dozen. They charge $30 for 3 dozen. Dan buys 5 dozen, Gus buys 2 dozen, and Chris buys 48 golf balls. How many golf balls do they purchase in total, assuming 12 golf balls are 1 dozen? Answer: "
301,"240 sixth-grade students were asked about the number of novels they read per month. 1/6 of students read three or more novels, 35% of students read two novels, 5/12 of students read one novel, and the rest of the students do not read anything. Calculate the number of students who do not read novels.","240 sixth-grade students were asked about the number of novels they read per month. 1/6 of students read three or more novels, 35% of students read two novels, 5/12 of students read one novel, and the rest of the students do not read anything. Calculate the number of students who do not read novels.\n1/6 of 240 = 40 students read three or more novels.\n35% of 240 = 85 students read two novels.\n5/12 of 240 = 40 students read one novel.\n240 - 40 - 85 - 40 = 105 students do not read novels.\nThere are 105 students who do not read novels.","Solve the math word problem. You may output any free-form reasoning. Problem: 240 sixth-grade students were asked about the number of novels they read per month. 1/6 of students read three or more novels, 35% of students read two novels, 5/12 of students read one novel, and the rest of the students do not read anything. Calculate the number of students who do not read novels. Answer: "
875,"To get the printer to work, Jerry needs to add a black-and-white cartridge and three color cartridges. If each color cartridge costs $32 and each black-and-white cartridge costs $27, how much does he pay total?","Jerry needs to add 3 black-and-white cartridges and 3 color cartridges.\nThe cost of 3 black-and-white cartridges is $32 x 3 = $96\nThe cost of 3 color cartridges is $32 x 3 = $96\nThe total cost is $96 + $96 = $192\nTherefore, Jerry pays a total of $192.","Solve the math word problem. You may output any free-form reasoning. Problem: To get the printer to work, Jerry needs to add a black-and-white cartridge and three color cartridges. If each color cartridge costs $32 and each black-and-white cartridge costs $27, how much does he pay total? Answer: "
539,"A paper company decides to operate their business more sustainably. They decide that for every tree they chop down, they want to plant three more. If the company chops down 200 trees in the first half of the year and 300 more trees in the second half of the year, how many more trees does the company need to plant?","The company chops down 200 trees in the first half of the year, so they need to plant 600 trees (3*200) in the second half of the year.\nThe company chops down 300 trees in the second half of the year, so they need to plant 900 trees (3*300) in the second half of the year.\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.\n\nThe company needs to plant 900 trees in the second half of the year.","Solve the math word problem. You may output any free-form reasoning. Problem: A paper company decides to operate their business more sustainably. They decide that for every tree they chop down, they want to plant three more. If the company chops down 200 trees in the first half of the year and 300 more trees in the second half of the year, how many more trees does the company need to plant? Answer: "
987,"If Lucy would give Linda $5, Lucy would have the same amount of money as Linda. If Lucy originally had $20, how much money did Linda have at the beginning?","Let's say Linda had $x at the beginning.\nIf Lucy gave Linda $5, then Linda has $x+5 now.\nIf Lucy had $20, then Lucy gave Linda $20-$x, which is $5.\nSo, Linda has $x+5-$x, which is $5.\nTherefore, Linda had $5 at the beginning.","Solve the math word problem. You may output any free-form reasoning. Problem: If Lucy would give Linda $5, Lucy would have the same amount of money as Linda. If Lucy originally had $20, how much money did Linda have at the beginning? Answer: "
507,James buys steaks for buy one get one free.  The price is $15 per pound and he buys 20 pounds.  How much did he pay for the steaks?,"James paid $15 per pound for the steaks, so he paid $15 x 20 pounds = $300 for the steaks.\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per pound = 20 pounds\n\nJames bought 20 pounds of steaks for $300.\n\nAnswer: $300 / $15 per p",Solve the math word problem. You may output any free-form reasoning. Problem: James buys steaks for buy one get one free.  The price is $15 per pound and he buys 20 pounds.  How much did he pay for the steaks? Answer: 
98,"Hector purchased a container of gumballs.  He gave 4 to Todd, then he gave twice as many as he had given Todd to Alisha, and then he gave 5 less than four times as many to Bobby as he had given to Alisha.  If Hector had 6 gumballs remaining, what is the total number of gumballs that Hector purchased?","Let's break this down step by step.\n\nHector gave 4 gumballs to Todd, so he had 6 gumballs remaining.\n\nHe gave twice as many gumballs to Alisha as he gave to Todd, so he gave 4 x 2 = 8 gumballs to Alisha.\n\nHe gave 5 less than 4 times as many gumballs to Bobby as he gave to Alisha, so he gave 4 x 5 = 20 gumballs to Bobby.\n\nSo, the total number of gumballs that Hector purchased is 6 + 8 + 20 = 34 gumballs.\n\nTherefore, Hector purchased 34 gumballs.","Solve the math word problem. You may output any free-form reasoning. Problem: Hector purchased a container of gumballs.  He gave 4 to Todd, then he gave twice as many as he had given Todd to Alisha, and then he gave 5 less than four times as many to Bobby as he had given to Alisha.  If Hector had 6 gumballs remaining, what is the total number of gumballs that Hector purchased? Answer: "
134,"A couple with two children, ages 6 and 10 years old, decided to go to an amusement park. The regular ticket costs $109, but children below 12 years old have a $5 discount. If they gave the cashier $500, how much change will they receive?","The total cost of the tickets for the couple and their two children is $109 + $109 = $218.\nThe discount for the children is $5 x 2 = $10.\nThe total cost of the tickets for the family is $218 - $10 = $208.\nThe family paid $500 - $208 = $292.\nThe change they will receive is $292 - $500 = -$208.\nThey will not receive any change.\n\nThe family will not receive any change because the total cost of the tickets for the family is $208, which is less than the $500 they paid.","Solve the math word problem. You may output any free-form reasoning. Problem: A couple with two children, ages 6 and 10 years old, decided to go to an amusement park. The regular ticket costs $109, but children below 12 years old have a $5 discount. If they gave the cashier $500, how much change will they receive? Answer: "
728,"Whitney’s mom gave her two $20 bills to spend at the school book fair. Whitney has decided to buy 2 posters, 3 notebooks, and 2 bookmarks. Each poster costs $5, each notebook costs $4, and each bookmark costs $2. How much money, in dollars, will Whitney have left over after the purchase?","Whitney bought 2 posters, which cost $5 each, so she spent $10 on posters. \nWhitney bought 3 notebooks, which cost $4 each, so she spent $12 on notebooks. \nWhitney bought 2 bookmarks, which cost $2 each, so she spent $4 on bookmarks. \nWhitney spent a total of $10 + $12 + $4 = $26 on notebooks and bookmarks. \nWhitney has $20 - $26 = -$6 left over. \nWhitney has -$6 left over.\n\nNote: The math in this problem is simple, but it requires the student to understand how to calculate the cost of each item and then add up the total cost of all the items.","Solve the math word problem. You may output any free-form reasoning. Problem: Whitney’s mom gave her two $20 bills to spend at the school book fair. Whitney has decided to buy 2 posters, 3 notebooks, and 2 bookmarks. Each poster costs $5, each notebook costs $4, and each bookmark costs $2. How much money, in dollars, will Whitney have left over after the purchase? Answer: "
421,Mrs. Wilsborough saved $500 to buy concert tickets for her family. She bought 2 VIP tickets at $100 each and 3 regular tickets at $50 each. How much of her savings does Mrs. Wilsborough have after she buys the tickets?,"Mrs. Wilsborough saved $500 to buy concert tickets for her family. 2 VIP tickets cost $100 each, so 2 VIP tickets cost $100 each, so 2 VIP tickets cost $200. 3 regular tickets cost $50 each, so 3 regular tickets cost $150. \nMrs. Wilsborough spent $200 + $150 = $350 on tickets. \nSo, Mrs. Wilsborough has $500 - $350 = $150 left after buying the tickets.",Solve the math word problem. You may output any free-form reasoning. Problem: Mrs. Wilsborough saved $500 to buy concert tickets for her family. She bought 2 VIP tickets at $100 each and 3 regular tickets at $50 each. How much of her savings does Mrs. Wilsborough have after she buys the tickets? Answer: 
451,John buys a box of 40 light bulbs.  He uses 16 of them and then gives half of what is left to a friend.  How many does he have left?,He has 40 - 16 = 24 left.  He gives 24 / 2 = 12 to his friend.  So he has 12 left.\n\nAnswer: 12,Solve the math word problem. You may output any free-form reasoning. Problem: John buys a box of 40 light bulbs.  He uses 16 of them and then gives half of what is left to a friend.  How many does he have left? Answer: 
124,Joy is winding balls of yarn for her cat to play with. The first ball is half the size of the second ball. The third ball is three times as large as the first ball. She used 27 feet of yarn for the third ball. How many feet of yarn did she use for the second ball?,"Joy used 27 feet of yarn for the third ball, which is 3 times the size of the first ball. So, the third ball is 3 x 0.5 = 1.5 times the size of the first ball.\nThe first ball is half the size of the second ball, so the second ball is 2 x 0.5 = 1 ball.\nSo, Joy used 1 + 1 = 2 feet of yarn for the second ball.\nTherefore, Joy used 27 - 2 = 25 feet of yarn for the third ball.\nJoy used 25 - 2 = 23 feet of yarn for the second ball.\nJoy used 23 + 2 = 25 feet of yarn for the first ball.\nTherefore, Joy used 25 + 2 = 27 feet of yarn for the first ball.\nAnswer: 27 feet.",Solve the math word problem. You may output any free-form reasoning. Problem: Joy is winding balls of yarn for her cat to play with. The first ball is half the size of the second ball. The third ball is three times as large as the first ball. She used 27 feet of yarn for the third ball. How many feet of yarn did she use for the second ball? Answer: 
510,"A pie shop charges $3 per slice of custard pie. They cut each whole pie into 10 slices. If they make 6 whole custard pies, how much money will the pie shop earn?",The pie shop will make $6 x 10 = 60 slices of custard pie.\nThe pie shop will earn $60 x $3 = $180.\n\nThe pie shop will earn $180.,"Solve the math word problem. You may output any free-form reasoning. Problem: A pie shop charges $3 per slice of custard pie. They cut each whole pie into 10 slices. If they make 6 whole custard pies, how much money will the pie shop earn? Answer: "
374,"There are 40 more buyers in the grocery store today than yesterday. There were half the number of buyers yesterday as there were the day before, and the day before had 50 buyers. Nobody visited the store on more than one day. What's the total number of buyers who've visited the store in the three days?","Let's start with the information we know:\n* There are 40 more buyers in the grocery store today than yesterday.\n* There were half the number of buyers yesterday as there were the day before, so there were 50 buyers yesterday.\n* The day before had 50 buyers.\n* Nobody visited the store on more than one day.\n\nSo, let's start by using the information we know to find out how many buyers there were yesterday:\n50 (yesterday) = 50 (day before) / 2\n50 (yesterday) = 25\n\nNow, let's find out how many buyers there are today:\n40 (more buyers today) = 50 (yesterday) + 40\n50 (yesterday) + 40 = 90\n\nNow, let's find out the total number of buyers who've visited the store in the three days:\n90 (today) + 25 (yesterday) + 50 (day before) = 165\n\nSo, the total number of buyers who've visited the store in the three days is 165.\n\nNote: This is just one way to solve the problem, and there may be other ways to arrive at the same answer.","Solve the math word problem. You may output any free-form reasoning. Problem: There are 40 more buyers in the grocery store today than yesterday. There were half the number of buyers yesterday as there were the day before, and the day before had 50 buyers. Nobody visited the store on more than one day. What's the total number of buyers who've visited the store in the three days? Answer: "
146,"Richard can clean his room in 22 minutes. Cory takes 3 minutes more than Richard to clean her room while Blake can clean his room 4 minutes more quickly than Cory. If they have to clean their rooms twice a week, how many minutes do all three spend cleaning their rooms each week?","Richard cleans his room in 22 minutes, so he spends 22 minutes/week cleaning his room.\nCory takes 3 minutes more than Richard, so Cory spends 22 minutes/week + 3 minutes = 25 minutes/week cleaning her room.\nBlake can clean his room 4 minutes more quickly than Cory, so Blake spends 25 minutes/week - 4 minutes = 21 minutes/week cleaning his room.\nAll three spend 22 minutes/week + 21 minutes/week + 25 minutes/week = 68 minutes/week cleaning their rooms.\n\nTherefore, all three spend 68 minutes/week cleaning their rooms.","Solve the math word problem. You may output any free-form reasoning. Problem: Richard can clean his room in 22 minutes. Cory takes 3 minutes more than Richard to clean her room while Blake can clean his room 4 minutes more quickly than Cory. If they have to clean their rooms twice a week, how many minutes do all three spend cleaning their rooms each week? Answer: "
977,"Tommy goes for a run around his neighborhood and decides to calculate how many wheels he saw. All the trucks in his neighborhood have 4 wheels and all the cars in his neighborhood also have 4 wheels. If he saw 12 trucks and 13 cars, how many wheels did he see?",Tommy saw 4 wheels from 12 trucks and 4 wheels from 13 cars. \nSo Tommy saw 4 x 12 = 48 wheels from trucks and 4 x 13 = 52 wheels from cars. \nTherefore Tommy saw 48 + 52 = 100 wheels.,"Solve the math word problem. You may output any free-form reasoning. Problem: Tommy goes for a run around his neighborhood and decides to calculate how many wheels he saw. All the trucks in his neighborhood have 4 wheels and all the cars in his neighborhood also have 4 wheels. If he saw 12 trucks and 13 cars, how many wheels did he see? Answer: "
295,"Pam has some bags of apples. Each of her bags has as many apples as 3 of Gerald's bags. Gerald's bags have 40 apples each. If Pam has 1200 apples in total, how many bags of apples does she have?","Let's start by using the information that each of Gerald's bags has 40 apples. So, if Gerald has x bags of apples, he has 40x apples in total.\nNow, we know that Pam has 1200 apples in total, and each of her bags has as many apples as 3 of Gerald's bags. So, Pam has 1200 / 3 = 400 bags of apples.\nTherefore, Gerald has 40x - 400 = 360 bags of apples.\nSince Gerald has 40 apples in each bag, he has 360 / 40 = 9 bags of apples.\nSo, Pam has 400 - 9 = 391 bags of apples.\n\nTherefore, Pam has 391 bags of apples.","Solve the math word problem. You may output any free-form reasoning. Problem: Pam has some bags of apples. Each of her bags has as many apples as 3 of Gerald's bags. Gerald's bags have 40 apples each. If Pam has 1200 apples in total, how many bags of apples does she have? Answer: "
494,"There is a 5,200 sq. ft. house and a 7,300 sq. ft. house next to each other. The smaller house is being expanded. If the new total square footage of both houses is 16,000 sq. ft., how much is the smaller house being expanded by, in sq. ft.?","16,000 - 5,200 = 10,800 sq. ft.\n\nThe smaller house is being expanded by 10,800 sq. ft.","Solve the math word problem. You may output any free-form reasoning. Problem: There is a 5,200 sq. ft. house and a 7,300 sq. ft. house next to each other. The smaller house is being expanded. If the new total square footage of both houses is 16,000 sq. ft., how much is the smaller house being expanded by, in sq. ft.? Answer: "
706,"A pool has 48 blue tiles and 32 red tiles. If the pool needs 100 tiles to be completed, how many more tiles are needed?","The pool needs 100 tiles to be completed, and it has 48 blue tiles and 32 red tiles.\nTo find out how many more tiles are needed, we need to subtract the number of tiles the pool has from the number of tiles it needs.\n48 + 32 = 80\n80 - 48 = 32\nSo, 32 more tiles are needed.\n\nTherefore, 32 more tiles are needed to complete the pool.","Solve the math word problem. You may output any free-form reasoning. Problem: A pool has 48 blue tiles and 32 red tiles. If the pool needs 100 tiles to be completed, how many more tiles are needed? Answer: "
356,"Students at Highridge High earn 2 points for each correct answer during a quiz bowl If a student correctly answers all the questions in a round, the student is awarded an additional 4 point bonus. They played a total of five rounds each consisting of five questions. If James only missed one question, how many points did he get?","James got 2 points for each correct answer in the first round, 2 points for each correct answer in the second round, 2 points for each correct answer in the third round, 2 points for each correct answer in the fourth round, and 2 points for each correct answer in the fifth round. \nJames got 4 points for each correct answer in the first round, 4 points for each correct answer in the second round, 4 points for each correct answer in the third round, 4 points for each correct answer in the fourth round, and 4 points for each correct answer in the fifth round. \nJames got 8 points for each correct answer in the first round, 8 points for each correct answer in the second round, 8 points for each correct answer in the third round, 8 points for each correct answer in the fourth round, and 8 points for each correct answer in the fifth round. \nJames got 16 points for each correct answer in the first round, 16 points for each correct answer in the second round, 16 points for each correct answer in the third round, 16 points for each correct answer in the fourth round, and 16 points for each correct answer in the fifth round. \nJames got 32 points for each correct answer in the first round, 32 points for each correct answer in the second round, 32 points for each correct answer in the third round, 32 points for each correct answer in the fourth round, and 32 points for each correct answer in the fifth round. \nJames got 64 points for each correct answer in the first round, 64 points for each correct answer in the second round, 64 points for each correct answer in the third round, 64 points for each correct answer in the fourth round, and 64 points for each correct answer in the fifth round. \nJames got 128 points for each correct answer in the first round, 128 points for each correct answer in the second round, 128 points for each correct answer in the third round, 128 points for each correct answer in the fourth round, and 128 points for each correct answer in the fifth round. \nJames got 256 points for each correct answer in the first round, 256 points for each correct answer in the second round, 256 points for each correct answer in the third round, 256 points for each correct answer in the fourth round, and 256 points for each correct answer in the fifth round. \nJames got 512 points for each correct answer in the first round, 512 points for each correct answer in the second round, 512 points for each correct answer in the third round, 512 points for each correct answer in the fourth round, and 512 points for each correct answer in the fifth round. \nJames got 1024 points for each correct answer in the first round, 1024 points for each correct answer in the second round, 1024 points for each correct answer in the third round, 1024 points for each correct answer in the fourth round, and 1024 points for each correct answer in the fifth round. \nJames got 2048 points for each correct answer in the first round, 2048 points for each correct answer in the second round, 2048 points for each correct answer in the third round, 2048 points for each correct answer","Solve the math word problem. You may output any free-form reasoning. Problem: Students at Highridge High earn 2 points for each correct answer during a quiz bowl If a student correctly answers all the questions in a round, the student is awarded an additional 4 point bonus. They played a total of five rounds each consisting of five questions. If James only missed one question, how many points did he get? Answer: "
