index,source_text,raw_output,prompt_preview
908,"John runs a telethon to raise money.  For the first 12 hours, he generates $5000 per hour.  The remaining 14 hours, he generates 20% more per hour.  How much total money does he make?","Step 1: Calculate the total amount of money raised during the first 12 hours.\n\n$5000/hour x 12 hours = $60,000\n\nStep 2: Calculate the total amount of money raised during the remaining 14 hours.\n\n$5000/hour x 14 hours = $70,000\n\nStep 3: Calculate the total amount of money raised over the entire 26 hours.\n\n$60,000 + $70,000 = $130,000\n\nTherefore, John raises a total of $130,000 over the entire 26 hours.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: John runs a telethon to raise money.  For the first 12 hours, he generates $5000 per hour.  The remaining 14 hours, he generates 20% more per hour.  How much total money does he make? Answer: "
544,"Elise is buying more dog food. She buys a 15kg bag then another 10kg bag, and she now has 40kg of dog food. How many kilograms of dog food did Elise already have?","15kg\n\nStep 1: Identify the information given in the problem.\n\n* Elise buys a 15kg bag of dog food.\n* Elise buys another 10kg bag of dog food.\n* Elise now has 40kg of dog food.\n\nStep 2: Use the information to solve the problem.\n\n* Elise had 15kg of dog food before she bought the additional 10kg bag.\n* Now, Elise has 40kg of dog food, including the 15kg she already had.\n* So, Elise had 15kg of dog food before she bought the additional 10kg bag.\n\nStep 3: Write the final answer.\n\n* Elise had 15kg of dog food before she bought the additional 10kg bag.\n\nFinal answer: 15kg","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Elise is buying more dog food. She buys a 15kg bag then another 10kg bag, and she now has 40kg of dog food. How many kilograms of dog food did Elise already have? Answer: "
124,Joy is winding balls of yarn for her cat to play with. The first ball is half the size of the second ball. The third ball is three times as large as the first ball. She used 27 feet of yarn for the third ball. How many feet of yarn did she use for the second ball?,"18 feet\n\nStep 1: Identify the given information.\n\n* The first ball is half the size of the second ball.\n* The third ball is three times as large as the first ball.\n* Joy used 27 feet of yarn for the third ball.\n\nStep 2: Use the information to solve the problem.\n\nLet the size of the first ball be x feet. Since the second ball is half the size of the first ball, the size of the second ball is x/2 feet.\n\nThe third ball is three times as large as the first ball, so the size of the third ball is 3x feet.\n\nSince Joy used 27 feet of yarn for the third ball, the total amount of yarn used for all three balls is 27 + 3x feet.\n\nStep 3: Solve the equation.\n\nWe know that the size of the second ball is x/2 feet, so we can substitute this value into the equation for the total amount of yarn used:\n\n27 + 3x feet = 27 + (3x/2) feet\n\nSimplify the equation:",You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Joy is winding balls of yarn for her cat to play with. The first ball is half the size of the second ball. The third ball is three times as large as the first ball. She used 27 feet of yarn for the third ball. How many feet of yarn did she use for the second ball? Answer: 
147,"Mary has 5 green crayons and 8 blue crayons of different shades. If she gives out 3 green crayons and 1 blue crayon to Becky, how many crayons does she have left?","5\n\nStep 1: Identify the given information.\n\n* Mary has 5 green crayons.\n* Mary has 8 blue crayons of different shades.\n* Mary gives out 3 green crayons and 1 blue crayon to Becky.\n\nStep 2: Determine the number of crayons Mary has after giving them away.\n\n* 5 green crayons x 3 = 15 green crayons given away\n* 8 blue crayons x 1 = 8 blue crayons given away\n\nStep 3: Calculate the total number of crayons Mary has left.\n\n* 5 green crayons - 15 green crayons given away = 10 green crayons left\n* 8 blue crayons - 8 blue crayons given away = 0 blue crayons left\n\nStep 4: Determine the final number of crayons Mary has.\n\n* 10 green crayons + 0 blue crayons = 10 crayons left\n\nTherefore, Mary has 10 crayons left","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Mary has 5 green crayons and 8 blue crayons of different shades. If she gives out 3 green crayons and 1 blue crayon to Becky, how many crayons does she have left? Answer: "
467,"Hadley wore his cowboy boots everywhere.  He walked 2 miles to the grocery store in his boots.  Then he walked 1 less than two miles to the pet store in his boots.  Then, he walked one less than four miles back home in his boots.  How far, in miles, did Hadley walk in his boots?","Step 1: Hadley walked 2 miles to the grocery store in his boots.\nStep 2: Hadley walked 1 less than 2 miles to the pet store in his boots.\nStep 3: Hadley walked one less than 4 miles back home in his boots.\nStep 4: Add the distances walked in each step to find the total distance walked in Hadley's boots.\n\nFinal answer: 7 miles\n\nTherefore, Hadley walked 7 miles in his boots.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Hadley wore his cowboy boots everywhere.  He walked 2 miles to the grocery store in his boots.  Then he walked 1 less than two miles to the pet store in his boots.  Then, he walked one less than four miles back home in his boots.  How far, in miles, did Hadley walk in his boots? Answer: "
236,"Jake has $5000. He spends $2800 on a new motorcycle, and then spends half of what's left on a concert ticket. Jake then loses a fourth of what he has left. How much money does he have left?","Step 1: Calculate the amount of money Jake has after buying the motorcycle.\n$5000 - $2800 = $2200\n\nStep 2: Calculate the amount of money Jake has after buying the concert ticket.\n$2200 - $1100 (half of $2200) = $1100\n\nStep 3: Calculate the amount of money Jake has after losing a fourth of what he has left.\n$1100 - $270 (a fourth of $1100) = $830\n\nTherefore, Jake has $830 left.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Jake has $5000. He spends $2800 on a new motorcycle, and then spends half of what's left on a concert ticket. Jake then loses a fourth of what he has left. How much money does he have left? Answer: "
902,"Troy had 300 straws. He fed 3/5 of the straws to the adult pigs and an equal number of straws to the piglets. If there were 20 piglets, how many straws did each piglet eat?","100\n\nStep 1: Identify the information given in the problem.\n\n* Troy had 300 straws.\n* Troy fed 3/5 of the straws to the adult pigs.\n* An equal number of straws were fed to the piglets.\n* There were 20 piglets.\n\nStep 2: Calculate the number of straws fed to the adult pigs.\n\n* 3/5 of 300 = 200\n\nStep 3: Calculate the number of straws fed to the piglets.\n\n* An equal number of straws were fed to the piglets, so 200 straws were fed to the piglets.\n\nStep 4: Calculate the number of straws each piglet ate.\n\n* 20 piglets / 200 straws = 10 straws per piglet.\n\nStep 5: Calculate the final numeric answer.\n\n* 300 straws - 200 straws (f","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Troy had 300 straws. He fed 3/5 of the straws to the adult pigs and an equal number of straws to the piglets. If there were 20 piglets, how many straws did each piglet eat? Answer: "
314,"Berry wants to make sure he reads an average of 50 pages a day. This week he read 43 pages on Sunday, 65 pages on Monday, and 28 pages on Tuesday. He had a soccer game and fell asleep early on Wednesday so he read nothing. On Thursday he read 70 pages, and on Friday he read 56 pages. How many pages does he have to read on Saturday to reach his goal?","50 pages\n\nStep 1: Determine the total number of pages Berry read this week.\nTotal pages = 43 + 65 + 28 + 0 = 136 pages\n\nStep 2: Determine the average number of pages Berry read each day this week.\nAverage pages/day = Total pages / 7 days = 136 pages / 7 = 19 pages/day\n\nStep 3: Determine how many pages Berry has to read on Saturday to reach his goal of reading an average of 50 pages per day.\nNumber of pages to read on Saturday = Goal (50 pages/day) - Average (19 pages/day) = 50 - 19 = 31 pages\n\nTherefore, Berry has to read 31 pages on Saturday to reach his goal of reading an average of 50 pages per day.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Berry wants to make sure he reads an average of 50 pages a day. This week he read 43 pages on Sunday, 65 pages on Monday, and 28 pages on Tuesday. He had a soccer game and fell asleep early on Wednesday so he read nothing. On Thursday he read 70 pages, and on Friday he read 56 pages. How many pages does he have to read on Saturday to reach his goal? Answer: "
176,A store sells 20 packets of 100 grams of sugar every week. How many kilograms of sugar does it sell every week?,"20 packets x 100 grams/packet = 2000 grams/week\n1 kilogram = 1000 grams\nTherefore, the store sells 2000 grams/week x 1 kilogram/1000 grams = 2 kilograms/week.\n\nPlease let me know if you have any questions or need further clarification.",You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: A store sells 20 packets of 100 grams of sugar every week. How many kilograms of sugar does it sell every week? Answer: 
701,Kim buys 3 pizzas.  They are 12 slices each.  The pizza cost $72.  How much did 5 slices cost?,"$14.40\n\nStep 1: Determine the total number of slices in the pizzas.\n\nTotal number of slices = 3 pizzas x 12 slices/pizza = 36 slices\n\nStep 2: Determine the cost of 5 slices.\n\nCost of 5 slices = Total cost of pizzas / Number of slices in pizzas x Number of slices in 5 slices\n= $72 / 36 x 5 = $14.40\n\nTherefore, the answer is $14.40.",You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Kim buys 3 pizzas.  They are 12 slices each.  The pizza cost $72.  How much did 5 slices cost? Answer: 
798,"Patsy is gearing up for this weekend’s graduation.  She needs to have 6 appetizers per each of her 30 guests.  She’s making 3 dozen deviled eggs, 2 dozen pigs in a blanket and 2 dozen kebabs.  How many more dozen appetizers does she need to make?",30 x 6 = 180 appetizers needed\n\nI hope this helps! Let me know if you have any questions or if you'd like me to walk you through the steps again.,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Patsy is gearing up for this weekend’s graduation.  She needs to have 6 appetizers per each of her 30 guests.  She’s making 3 dozen deviled eggs, 2 dozen pigs in a blanket and 2 dozen kebabs.  How many more dozen appetizers does she need to make? Answer: "
677,"Mr. Caiden wants to do repairs to his house and requires 300 feet of metal roofing to do this. If each foot of roofing costs $8, and the supplier of the metal roofing brings in 250 feet of metal roofing for free, how much money is Mr. Caiden required to pay for the remaining metal roofing?","150 feet\nStep 1: Identify the given information.\nGiven:\n\n* Mr. Caiden requires 300 feet of metal roofing for repairs to his house.\n* Each foot of roofing costs $8.\n* The supplier of the metal roofing brings in 250 feet of metal roofing for free.\n\nStep 2: Calculate the total cost of the metal roofing Mr. Caiden needs to buy.\nTotal cost = Number of feet of roofing x Cost per foot\n= 300 feet x $8 per foot\n= $2,400\n\nStep 3: Calculate the amount of metal roofing Mr. Caiden receives for free from the supplier.\nAmount of roofing received for free = Number of feet of roofing brought in by supplier x Cost per foot\n= 250 feet x $0 per foot (since the supplier brings it for free)\n= $250\n\nStep 4: Calculate the amount of metal roofing Mr. Caiden needs to pay for.\nAmount of roofing to pay for = Total cost - Amount of roofing received for","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Mr. Caiden wants to do repairs to his house and requires 300 feet of metal roofing to do this. If each foot of roofing costs $8, and the supplier of the metal roofing brings in 250 feet of metal roofing for free, how much money is Mr. Caiden required to pay for the remaining metal roofing? Answer: "
175,"Conner has a dune buggy that he rides in the desert.  On flat sand, it can ride at a speed of 60 miles per hour.  When traveling on downhill slopes, it can race at 12 miles per hour faster than it can when it is on flat sand.  And when riding on an uphill inclined slow, it travels at a speed 18 miles per hour slower than when it is riding on flat sand.  If Conner rides his dune buggy one-third of the time on flat sand, one-third of the time on uphill slopes, and one-third of the time on downhill slopes, what is his average speed in miles per hour?","48 miles per hour.\n\nStep 1: Identify the given information.\n\n* Conner's dune buggy can ride on flat sand at a speed of 60 miles per hour.\n* When traveling on downhill slopes, it can race at 12 miles per hour faster than it can when it is on flat sand.\n* When riding on an uphill inclined slow, it travels at a speed 18 miles per hour slower than when it is on flat sand.\n* Conner rides his dune buggy one-third of the time on flat sand, one-third of the time on uphill slopes, and one-third of the time on downhill slopes.\n\nStep 2: Create a table to organize the information.\n\n| Time | Speed on Flat Sand | Speed on Uphill Slopes | Speed on Downhill Slopes |\n| --- | --- | --- | --- |\n| 1/3 | 60 | 42 | 78 |\n| 1/3 | 42 | 60 | 98 |\n|","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Conner has a dune buggy that he rides in the desert.  On flat sand, it can ride at a speed of 60 miles per hour.  When traveling on downhill slopes, it can race at 12 miles per hour faster than it can when it is on flat sand.  And when riding on an uphill inclined slow, it travels at a speed 18 miles per hour slower than when it is riding on flat sand.  If Conner rides his dune buggy one-third of the time on flat sand, one-third of the time on uphill slopes, and one-third of the time on downhill slopes, what is his average speed in miles per hour? Answer: "
416,"In mid-May, the river flowing through Moreland is five feet deep. By mid-June, the river is 10 feet deeper than mid-May. By mid-July, the river is three times deeper than mid-June. How many feet deep is the river by mid-July?","30 feet deep.\n\nStep 1: Find the depth of the river in mid-May.\n\n5 feet\n\nStep 2: Find the increase in depth from mid-May to mid-June.\n\n10 feet\n\nStep 3: Find the increase in depth from mid-June to mid-July.\n\n3 times 10 feet = 30 feet\n\nStep 4: Add the increases in depth from mid-May to mid-July.\n\n5 feet + 10 feet + 30 feet = 45 feet\n\nTherefore, the depth of the river by mid-July is 45 feet.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: In mid-May, the river flowing through Moreland is five feet deep. By mid-June, the river is 10 feet deeper than mid-May. By mid-July, the river is three times deeper than mid-June. How many feet deep is the river by mid-July? Answer: "
525,"Carla needs to drive her car to do a bunch of errands. She needs to drive 8 miles to the grocery store, 6 miles to pick up her kids from school, 12 miles to drop her kids off at soccer practice, and twice the distance from the school to soccer practice to get everyone home again. If Carla's car gets 25 miles per gallon, and gas costs $2.50, how much will Carla have to spend on gas for her trip?","Step 1: Determine the total distance of the trip.\n\nThe problem states that Carla needs to drive 8 miles to the grocery store, 6 miles to pick up her kids from school, 12 miles to drop her kids off at soccer practice, and twice the distance from the school to soccer practice to get everyone home again.\n\nTotal distance = 8 + 6 + 12 + 2(6) = 40 miles\n\nStep 2: Calculate the total amount of gas consumed.\n\nSince Carla's car gets 25 miles per gallon, and she will be driving a total of 40 miles, the total amount of gas consumed can be calculated as follows:\n\nTotal gas consumed = Total distance ÷ Miles per gallon = 40 miles ÷ 25 miles/gallon = 1.6 gallons\n\nStep 3: Calculate the cost of gas.\n\nSince gas costs $2.50 per gallon, the cost of gas can be calculated as follows:\n\nCost of gas = Total gas consumed × Gas price = 1","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Carla needs to drive her car to do a bunch of errands. She needs to drive 8 miles to the grocery store, 6 miles to pick up her kids from school, 12 miles to drop her kids off at soccer practice, and twice the distance from the school to soccer practice to get everyone home again. If Carla's car gets 25 miles per gallon, and gas costs $2.50, how much will Carla have to spend on gas for her trip? Answer: "
113,Baez has 25 marbles. She loses 20% of them one day. Then a friend sees her and gives her double the amount that Baez has after she lost them. How many marbles does Baez end up with?,"Step 1: Calculate the number of marbles Baez loses.\n20% of 25 = 5\nSo Baez loses 5 marbles.\n\nStep 2: Calculate the number of marbles Baez has after her friend gives her double the amount she lost.\n5 x 2 = 10\nSo Baez's friend gives her 10 marbles.\n\nStep 3: Add the number of marbles Baez had before she lost them to the number of marbles her friend gave her.\n25 + 10 = 35\n\nTherefore, Baez ends up with 35 marbles.",You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Baez has 25 marbles. She loses 20% of them one day. Then a friend sees her and gives her double the amount that Baez has after she lost them. How many marbles does Baez end up with? Answer: 
420,"Miriam spent 30 minutes doing laundry, 15 minutes cleaning the bathroom, a certain amount of time cleaning her room, and 40 minutes doing homework. If she spent a total of two hours on these tasks, how long, in minutes, did she spend cleaning her room?",20 minutes\n\nStep 1: Write down the information given in the problem.\nTime spent on laundry = 30 minutes\nTime spent on cleaning the bathroom = 15 minutes\nTime spent on cleaning her room = x minutes\nTime spent on homework = 40 minutes\nTotal time spent on tasks = 2 hours\n\nStep 2: Use the information given in the problem to set up an equation.\nLet x be the number of minutes Miriam spent cleaning her room.\n30 + 15 + x = 2(60)\n\nStep 3: Solve the equation.\n30 + 15 + x = 120\nx = 20 minutes\n\nStep 4: Write the final answer.\nMiriam spent 20 minutes cleaning her room.\n\nAnswer: 20 minutes,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Miriam spent 30 minutes doing laundry, 15 minutes cleaning the bathroom, a certain amount of time cleaning her room, and 40 minutes doing homework. If she spent a total of two hours on these tasks, how long, in minutes, did she spend cleaning her room? Answer: "
753,"A shop sold 29 bags of potatoes in the morning. In the afternoon, the shop sold 17 bags of potatoes. If each bag of potatoes weighs 7kg, how many kilograms of potatoes did the shop sell for the whole day?","Step 1: Find the total number of bags of potatoes sold in the morning and afternoon.\n\nTotal number of bags of potatoes sold in the morning = 29\nTotal number of bags of potatoes sold in the afternoon = 17\n\nStep 2: Find the total weight of potatoes sold in the morning and afternoon.\n\nTotal weight of potatoes sold in the morning = 29 x 7 kg = 193 kg\nTotal weight of potatoes sold in the afternoon = 17 x 7 kg = 119 kg\n\nStep 3: Find the total weight of potatoes sold for the whole day.\n\nTotal weight of potatoes sold for the whole day = Total weight of potatoes sold in the morning + Total weight of potatoes sold in the afternoon\n= 193 kg + 119 kg\n= 312 kg\n\nTherefore, the shop sold 312 kilograms of potatoes for the whole day.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: A shop sold 29 bags of potatoes in the morning. In the afternoon, the shop sold 17 bags of potatoes. If each bag of potatoes weighs 7kg, how many kilograms of potatoes did the shop sell for the whole day? Answer: "
518,"Merill has twice as many marbles as Elliot and the two of them together have five fewer marbles than Selma. If Selma has fifty marbles, how many marbles does Merill have?","50\nStep 1: Write down the information given in the problem.\nTwice as many marbles as Elliot = Merill has x marbles\nTotal number of marbles = Merill + Elliot = x + Elliot\nTotal number of marbles = 5 fewer than Selma = x + Elliot - 5\nStep 2: Solve for Merill's marbles.\nWe know that Selma has 50 marbles, so we can write:\nx + Elliot = 50\nNow, we are told that Merill has twice as many marbles as Elliot, so we can write:\nMerill's marbles = 2 Elliot's marbles\nMerill's marbles = 2(20) = 40 marbles\nStep 3: Substitute the value for Merill's marbles into the equation for the total number of marbles.\nTotal number of marbles = x + Elliot = x + 20 + 40 = 60 marbles\nTherefore, Merill has 60 marbles.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Merill has twice as many marbles as Elliot and the two of them together have five fewer marbles than Selma. If Selma has fifty marbles, how many marbles does Merill have? Answer: "
363,Tony paid $7 for 2 dozen apples and 1 bunch of bananas. Arnold paid $5 for 1 dozen apples and 1 bunch of bananas. How much does a bunch of bananas cost?,Step 1: Write the information given in the problem.\nTony paid $7 for 2 dozen apples and 1 bunch of bananas. Arnold paid $5 for 1 dozen apples and 1 bunch of bananas.\n\nStep 2: Identify the information that can be used to find the cost of a bunch of bananas.\nTony paid $7 for 2 dozen apples and 1 bunch of bananas. This means that 1 bunch of bananas costs $7 / 2 = $3.50.\n\nStep 3: Use the information found in step 2 to find the cost of a bunch of bananas.\nA bunch of bananas costs $3.50.\n\nStep 4: Write the final answer to the problem.\nThe cost of a bunch of bananas is $3.50.\n\nFinal answer: $3.50,You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Tony paid $7 for 2 dozen apples and 1 bunch of bananas. Arnold paid $5 for 1 dozen apples and 1 bunch of bananas. How much does a bunch of bananas cost? Answer: 
918,The house is 20.5 feet by 10 feet. The porch measures 6 feet by 4.5 feet. The house and the porch need shingles. How many square feet of shingles will be needed to roof the house and the porch?,"Step 1: Measure the length and width of the house and the porch.\n\nLength of the house = 20.5 feet\nWidth of the house = 10 feet\n\nLength of the porch = 6 feet\nWidth of the porch = 4.5 feet\n\nStep 2: Calculate the area of the house.\n\nArea of the house = length x width = 20.5 x 10 = 205 square feet\n\nStep 3: Calculate the area of the porch.\n\nArea of the porch = length x width = 6 x 4.5 = 27 square feet\n\nStep 4: Add the area of the house and the porch to find the total area that needs to be shingled.\n\nTotal area = area of the house + area of the porch = 205 + 27 = 232 square feet\n\nTherefore, 232 square feet of shingles will be needed to roof the house and the porch.",You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: The house is 20.5 feet by 10 feet. The porch measures 6 feet by 4.5 feet. The house and the porch need shingles. How many square feet of shingles will be needed to roof the house and the porch? Answer: 
211,"Last year Jessica paid $1000 for rent, $200 for food, and $100 for car insurance each month. This year her rent goes up by 30%, food costs increase by 50%, and the cost of her car insurance triples because she was at fault in an accident. How much more does Jessica pay for her expenses over the whole year compared to last year?",Step 1: Calculate the new rent amount.\nLast year's rent = $1000\n30% increase = $1000 x 1.3 = $1300\nNew rent = $1000 + $1300 = $2300\n\nStep 2: Calculate the new food cost.\nLast year's food cost = $200\n50% increase = $200 x 1.5 = $300\nNew food cost = $200 + $300 = $500\n\nStep 3: Calculate the new car insurance cost.\nLast year's car insurance cost = $100\nTriple the cost = $100 x 3 = $300\nNew car insurance cost = $100 + $300 = $400\n\nStep 4: Calculate the total expenses for the year.\nNew rent = $2300\nNew food cost = $500\nNew car insurance cost = $400\nTotal expenses = $2300 +,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Last year Jessica paid $1000 for rent, $200 for food, and $100 for car insurance each month. This year her rent goes up by 30%, food costs increase by 50%, and the cost of her car insurance triples because she was at fault in an accident. How much more does Jessica pay for her expenses over the whole year compared to last year? Answer: "
850,"Viviana has five more chocolate chips than Susana, while Susana has 3/4 as many vanilla chips as Viviana. If Viviana has 20 Vanilla chips and Susana 25 chocolate chips, calculate the total number of chips they have together.","50\n\nStep 1: Write down the information given in the problem.\n\nViviana has 5 more chocolate chips than Susana.\nSusana has 3/4 as many vanilla chips as Viviana.\nViviana has 20 Vanilla chips.\nSusana has 25 chocolate chips.\n\nStep 2: Use the information to find out how many vanilla chips Susana has.\nSusana has 3/4 as many vanilla chips as Viviana, so Susana has:\n\n3/4 x 20 = 15 Vanilla chips\n\nStep 3: Add the number of chocolate chips Susana has to find the total number of chips she has.\nSusana has 25 chocolate chips.\n\nStep 4: Add the total number of chips Susana has to find the total number of chips they both have together.\nAdd the number of vanilla chips Susana has (15) to the number of chocolate chips Susana has (25):\n\n15 + 25","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Viviana has five more chocolate chips than Susana, while Susana has 3/4 as many vanilla chips as Viviana. If Viviana has 20 Vanilla chips and Susana 25 chocolate chips, calculate the total number of chips they have together. Answer: "
328,"A used car lot has 24 cars and motorcycles (in total) for sale. A third of the vehicles are motorcycles, and a quarter of the cars have a spare tire included. How many tires are on the used car lot’s vehicles in all?","12\nStep 1: Identify the information given in the problem.\n* Total number of vehicles: 24\n* Number of motorcycles: a third of the total vehicles (24 / 3 = 8)\n* Number of cars with a spare tire: a quarter of the total vehicles (24 / 4 = 6)\n\nStep 2: Use the information to find the total number of tires on the used car lot’s vehicles.\n* Total number of tires = number of motorcycles + number of cars with a spare tire\n= 8 + 6\n= 14\n\nTherefore, there are 14 tires on the used car lot’s vehicles in all.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: A used car lot has 24 cars and motorcycles (in total) for sale. A third of the vehicles are motorcycles, and a quarter of the cars have a spare tire included. How many tires are on the used car lot’s vehicles in all? Answer: "
289,"Jim collects model cars, and he has 301 models total.  Jim has 4 times as many Buicks as Fords, and 3 more than twice the number of Fords than Chevys.  How many Buicks does Jim have?",Step 1: Write down the information given in the problem.\n\n* Total number of models Jim has: 301\n* Number of Buicks: ?\n* Number of Fords: ?\n* Number of Chevys: ?\n\nStep 2: Use the information given in the problem to find the number of Fords.\n\n* 4 times as many Buicks as Fords: 4(x) = 301\n* 3 more than twice the number of Fords than Chevys: 2(x) + 3 = 301\n\nSolve for x:\n\n4x = 301\n2x + 3 = 301\n\nStep 3: Find the number of Buicks.\n\n* Number of Buicks = 4x = 1205\n\nStep 4: Find the number of Chevys.\n\n* Number of Chevys = 2x = 150\n\nStep 5: Write the final answer.\n\n* Number of Buicks = 1205\n* Number of Fords = 301 / 4 =,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Jim collects model cars, and he has 301 models total.  Jim has 4 times as many Buicks as Fords, and 3 more than twice the number of Fords than Chevys.  How many Buicks does Jim have? Answer: "
755,Tom swims for 2 hours at a speed of 2 miles per hour.  He then runs for half the time at 4 times the speed.  How many miles did he cover?,"Step 1: Calculate the distance Tom swam in 2 hours.\n\nTom swam for 2 hours, so he covered a distance of:\n\nDistance = Speed x Time = 2 miles/hour x 2 hours = 4 miles\n\nStep 2: Calculate the distance Tom ran in half the time.\n\nTom ran for half the time, so he covered a distance of:\n\nDistance = Speed x Time = 4 miles/hour x (1/2) hour = 8 miles\n\nStep 3: Add the distances Tom swam and ran to find the total distance he covered.\n\nTotal distance = Distance swam + Distance ran = 4 miles + 8 miles = 12 miles\n\nTherefore, Tom covered a total distance of 12 miles.",You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Tom swims for 2 hours at a speed of 2 miles per hour.  He then runs for half the time at 4 times the speed.  How many miles did he cover? Answer: 
566,"Dale owns 4 sports cars. The red one can travel at twice the speed of the green one, but the green one can travel at 8 times the speed of the blue one.  The yellow one is broken and cannot move at all.  If the blue one can travel at a speed of 80 miles per hour, at what speed, in miles per hour, can the red car travel?","160 miles per hour.\n\nStep 1: Identify the given information.\n\n* Dale owns 4 sports cars.\n* The red one can travel at twice the speed of the green one.\n* The green one can travel at 8 times the speed of the blue one.\n* The yellow one is broken and cannot move at all.\n* The blue one can travel at a speed of 80 miles per hour.\n\nStep 2: Use the information to find the speed of the green car.\n\n* The red car can travel at twice the speed of the green car, so the speed of the green car is 80 miles per hour / 2 = 40 miles per hour.\n\nStep 3: Use the information to find the speed of the blue car.\n\n* The green car can travel at 8 times the speed of the blue car, so the speed of the blue car is 80 miles per hour / 8 = 10 miles per hour.\n\nStep 4: Use the information to find the speed of the red car.\n\n* The red car can travel at twice the speed of the blue car, so the speed","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Dale owns 4 sports cars. The red one can travel at twice the speed of the green one, but the green one can travel at 8 times the speed of the blue one.  The yellow one is broken and cannot move at all.  If the blue one can travel at a speed of 80 miles per hour, at what speed, in miles per hour, can the red car travel? Answer: "
543,"In Mary's class, there are 25 students. Their teacher told them they could pay $50 each to finance a big science project that they and their society would benefit greatly from. They all paid the full amount except for 4 students, who paid half. How much was the class able to gather together?","Step 1: Identify the information given in the problem.\n\n* Number of students in Mary's class: 25\n* Amount each student was supposed to pay: $50\n* Number of students who paid the full amount: 25 (since all 25 students paid)\n* Number of students who paid half: 4\n\nStep 2: Calculate the total amount of money that the students paid.\n\n* Total amount paid by all students = 25 x $50 = $1,250\n\nStep 3: Calculate the amount of money that the 4 students who paid half paid.\n\n* Total amount paid by 4 students = 4 x ($50 / 2) = $200\n\nStep 4: Calculate the total amount of money that the class was able to gather together.\n\n* Total amount gathered = $1,250 + $200 = $1,450\n\nTherefore, the final numeric answer is $1,450.","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: In Mary's class, there are 25 students. Their teacher told them they could pay $50 each to finance a big science project that they and their society would benefit greatly from. They all paid the full amount except for 4 students, who paid half. How much was the class able to gather together? Answer: "
