index,answer,confidence,raw_output,prompt_preview
206,?,0,"D. Sci/Tech\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nPlease","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Companies Approve New High-Capacity Disc Format  LOS ANGELES (Reuters) - A group of consumer electronics  makers said on Wednesday they approved the format for a new  generation of discs that can store five times the data of DVDs  at the same cost -- enough to put a full season of ""The  Sopranos"" on one disc./nAnswer: "
321,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nAnswer: D","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Dell's second-quarter earnings meet expectations CEO says firm saw no sales slowdown. Could results help calm waters after bad news from HP and Cisco?/nAnswer: "
313,?,0,D\n\nPlease answer the question with a single character.\n\nNext question:\n\nNews:  AOL to Offer Free E-Mail to,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Study: IT workers more optimistic IT workers' confidence in the employment market kept growing in July, but techies are less happy with actual jobs than workers overall./nAnswer: "
470,?,0,D. Sci/Tech\n\nPlease answer in a single character.\n\nAnswer: D. Sci/Tech,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Warmer and wilder HAVEN, Wis. -- Perched high on the bluffs overlooking Lake Michigan, Whistling Straits is a massive, windswept landscape, as large a golf course as \$40 million can buy. It is complete with sand dunes that could double as ski slopes and deep bunkers that should require elevators./nAnswer: "
447,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nPlease answer the question with a","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Guitar Player Honors GarageBand Guitar Player magazine announced during the summer NAMM show in Nashville that it has awarded GarageBand the magazine #146;s reader #146;s choice for Best Software of 2004. Jul 29/nAnswer: "
507,?,0,D\n\nPlease answer the question with a single character.\n\nNext question:\n\nNews:  AOL Time Warner's quarterly profit r,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Najaf battle a crucial test for Allawi Clashes between US troops and Sadr militiamen escalated Thursday, as the US surrounded Najaf for possible siege./nAnswer: "
898,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nAnswer: D","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: News: New Hypoxic Event Found Off Oregon Coast For the second time in three years, a hypoxic ""dead zone"" has formed off the central Oregon Coast. It's killing fish, crabs and other marine life and leading researchers to believe that a fundamental change may be taking place in ocean conditions in the northern Pacific Ocean. (Oregon State University press release)/nAnswer: "
172,?,0,D. Sci/Tech\n\nPlease answer the question.\n\nAnswer:  D. Sci/Tech,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Pretty Log4J \\I've been a big fan of Log4J  for a while now but haven't migrated any code\over for one central reason.  The following line of code:\\    final static Logger logger = Logger.getLogger( ""some.name"" );\\... is amazingly ugly and difficult to work with.\\Most people use Log4J with a logger based on the classname:\\So we would probably see:\\    static Logger logger = Logger.getLogger( ""org.apache.commons.feedparser.locate.FeedLocator"" );\\Which is amazingly verbose.  A lot of developers shorten this to:\\    static Logger logger = Logger.getLogger( FeedLocator.class );\\But this still leaves us with cut and paste errors.\\What if we could just reduce it to:\\    static Logger logger = Logger.g ...\\/nAnswer: "
638,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nPlease answer the question with a","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Rwanda Troops Start AU Mission in Darfur (Reuters) Reuters - Rwandan troops arrived in\Darfur Sunday as the first foreign force there, mandated to\protect observers monitoring a shaky cease-fire between the\Sudanese government and rebels in the remote western region./nAnswer: "
933,?,0,D\n\nPlease answer the question with a single character.\n\nPlease answer the question with a single character.,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: AdWatch: Bush Raps Kerry on Intel Reform (AP) AP - Details of new television ad from President Bush to begin airing Monday:/nAnswer: "
758,?,0,D\n\nPlease answer the question with a single character.\n\nNext question:\n\nNews: Microsoft to Buy Hotmail for $425,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Chavez Wins Venezuela Referendum-Official Results (Reuters) Reuters - Venezuelan President Hugo\Chavez has survived a referendum to recall him, according to\results released by electoral authorities on Monday with 94\percent of the vote counted./nAnswer: "
427,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nAnswer: D","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Avoid Search Engine Blacklisting Avoid Search Engine Blacklisting\\The best way to avoid being blacklisted by the search engines is to avoid using some questionable techniques that were once popular to gain high rankings. Even if your website is not blacklisted by using some of the techniques below, it may be penalized (buried in the .../nAnswer: "
874,?,0,D\n\nPlease answer the question with a single character.\n\nPlease answer the question with a single character.,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: HP Faces New Realities in a 64-Bit World (Ziff Davis) Ziff Davis - The company this week will unveil more programs and technologies designed to ease users of its high-end servers onto its Integrity line, which uses Intel's 64-bit Itanium processor./nAnswer: "
274,?,0,"D. Sci/Tech\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nAnswer","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Some Globular Clusters May Be Leftovers From Snacking Galaxies Globular star clusters are like spherical cathedrals of light -- collections of millions of stars lumped into a space only a few dozen light-years across. If the Earth resided within a globular cluster, our night sky would be alight with thousands of stars more brilliant than Sirius./nAnswer: "
500,?,0,D\n\nPlease answer the question with a single character.\n\nNext question:\nNews: 2nd Iraq War Casualty Dies in Germany,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Kerry Campaign Helping With Fla. Recovery (AP) AP - Democratic presidential candidate John Kerry does not plan to visit Florida in the aftermath of Hurricane Charley because he's concerned his campaign entourage could distract from recovery efforts, he said Saturday./nAnswer: "
599,?,0,D. Sci/Tech\n\nPlease answer in a single character.,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Palestinians in Israeli Jails Start Hunger Strike  RAMALLAH, West Bank (Reuters) - Thousands of Palestinian  prisoners in Israeli jails began a hunger strike for better  conditions on Sunday, but Israel's security minister said he  didn't care if they starved to death./nAnswer: "
386,?,0,D\n\nPlease answer the question with a single character.\n\nPlease answer the question with a single character.,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: AOL, Yahoo Add New Antispam Tools Services try different approaches to sender authentication to halt spam./nAnswer: "
878,?,0,D\n\nPlease answer in a single character. \n\nNext News:  A. World\nB. Sports\nC. Business\nD. Sci,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Microsoft lists SP2 conflicts Software giant releases just which programs are having issues with its Service Pack 2 update for Windows XP./nAnswer: "
519,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nNext question:\n\nAnswer","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: 'Mock executions' for UK hostage The British journalist who was kidnapped in Iraq says he faced mock executions and tried to escape his captors./nAnswer: "
203,?,0,D. Sci/Tech\n\nPlease answer the question with a single character.\n\nPlease answer the question with a single character.,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: 'Madden,' 'ESPN' Football Score in Different Ways  PROVIDENCE, R.I. (Reuters) - Was absenteeism a little high  on Tuesday among the guys at the office? EA Sports would like  to think it was because ""Madden NFL 2005"" came out that day,  and some fans of the football simulation are rabid enough to  take a sick day to play it./nAnswer: "
732,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nAnswer: D","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Stocks Fall as Oil Hits High (Reuters) Reuters - Exporters led a fall in Asian shares\on Monday as oil prices set new highs near  #36;47 and data showing\the U.S. trade deficit widened to a record raised fresh concern\about the health of the world's largest economy./nAnswer: "
571,?,0,D\n\nPlease answer the question with a single character.\n\nNext question:  A. World\n\nAnswer:  A,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Countries Run Drills for Panana Attack (AP) AP - The U.S. Coast Guard boarded the ship in the choppy Caribbean waters and began counting crew members, but the numbers did not match those given earlier./nAnswer: "
755,?,0,"D. Sci/Tech\n\nPlease answer in a single character 'A', 'B', 'C' or 'D'.\n\nAnswer: D","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Uncertainty as Venezuela Awaits Referendum Result  CARACAS, Venezuela (Reuters) - Three Venezuelan government  ministers said on Monday President Hugo Chavez had easily  survived a referendum on whether to recall him but their  comments conflicted with heavy opposition hints they had won./nAnswer: "
154,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nAnswer: D","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Experts Downplay Texas Shark Attacks (AP) AP - Three shark attacks off the Texas coast in the past two months are unusual but don't mean there are more sharks than normal along the beach or that they are getting bolder, marine biologists and other experts say./nAnswer: "
734,?,0,D\n\nPlease answer the question with a single character.\n\nPlease answer the question with a single character.,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Two Chinese salesman gunned down in Thailand's restive south (AFP) AFP - Two Chinese travelling salesmen have been gunned down in southern Thailand as part of separatist violence which has claimed more than 275 lives since the start of the year, officials said./nAnswer: "
782,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nNext question:\n\nNews","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: 'Virtual' repairs for Cutty Sark Digital models of an historic ship are created as part of its restoration to test if it will survive the process./nAnswer: "
17,?,0,"C\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nAnswer: C\n\nPlease","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: In a Down Market, Head Toward Value Funds There is little cause for celebration in the stock market these days, but investors in value-focused mutual funds have reason to feel a bit smug -- if only because they've lost less than the folks who stuck with growth./nAnswer: "
857,?,0,D\n\nPlease answer in a single character.\n\nNext News:  B\n\nPlease answer in a single character.\n\nNext News:,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Czech Coach Hlinka Dies in Car Accident (AP) AP - Czech Republic national ice hockey team coach, and former Pittsburgh Penguins coach, Ivan Hlinka died Monday after sustaining serious injuries in a car crash, an official said./nAnswer: "
264,?,0,D. Sci/Tech\n\nPlease answer in a single character.\n\nAnswer: D. Sci/Tech,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Locusts Inspire Technology That May Prevent Car Crashes Locusts are commonly associated with plagues, food shortages, and death. But they are also inspiring what may be the next wave in lifesaving collision-avoidance systems./nAnswer: "
639,?,0,"D. Sci/Tech\n\nPlease answer in a single character 'A', 'B', 'C' or 'D'.\n\nAnswer: D","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Rwanda Troops Start AU Mission in Darfur  EL FASHER, Sudan (Reuters) - Rwandan troops arrived in  Darfur Sunday as the first foreign force there, mandated to  protect observers monitoring a shaky cease-fire between the  Sudanese government and rebels in the remote western region./nAnswer: "
991,?,0,"D. Sci/Tech\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nPlease","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: FDA Approves New Device to Clear Blood Clots By DIEDTRA HENDERSON    WASHINGTON (AP) -- The first device to remove blood clots from the brains of people suffering strokes - a new treatment option that could save lives and shave the \$53 billion annual bill to treat strokes, has been approved by the government.    In 80 percent of strokes, a blood vessel in the brain becomes clogged by a blood clot, increasing the chance of severe disability or death.../nAnswer: "
140,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nAnswer: D\n\nPlease","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Nevada Ponders Superfund Status for Mine (AP) AP - Pressured by a ranking senator from Nevada and the Environmental Protection Agency, Gov. Kenny Guinn says he might reconsider his opposition to a federal Superfund cleanup declaration for a huge abandoned mine contaminated with toxic waste and uranium./nAnswer: "
668,?,0,"D. Sci/Tech\n\nPlease answer in a single character 'A', 'B', 'C' or 'D'. No extra text.","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Nikkei Falls Over 1 Pct on Oil Worries  TOKYO (Reuters) - Tokyo's Nikkei fell more than one percent  by mid-morning on Monday as investors stepped up selling of  exporters such as Toyota Motor Corp. amid growing fears of the  impact of surging oil prices on the global economy./nAnswer: "
760,?,0,"A\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nNext question:\n\nAnswer","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: UN creates game to tackle hunger A forthcoming video game aims to educate children about the global fight against hunger./nAnswer: "
503,?,0,D\n\nPlease answer the question with a single character.\n\nNext question:\nNews: 2004: A Year of Disasters,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Democratic Senator Urges Energy Reform (AP) AP - Congress must pass legislation to protect the nation's electricity grid if it wants to avoid repeats of the devastating outages that rolled across eight states last year, Sen. Maria Cantwell, D-Wash., said Saturday./nAnswer: "
307,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nNote: There are multiple options","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Doctors Place Hope in Baby Pacemaker Devices By LAURAN NEERGAARD      WASHINGTON (AP) -- Four-month-old Damaris Ochoa was near death, born with an enlarged heart that was quickly giving out. Obtaining a transplant in time was a long shot.../nAnswer: "
955,?,0,D. Sci/Tech\n\nPlease answer in a single character.\n\nAnswer: D. Sci/Tech,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Delegates Urge Al-Sadr to Leave Shrine NAJAF, Iraq - U.S. tanks rolled into the Old City of Najaf toward a holy Shiite shrine where militants were hiding Monday as participants at a national conference voted to send a delegation here to try to negotiate an end to the fighting.../nAnswer: "
508,?,0,D\n\nPlease answer the question with a single character.\n\nPlease answer the question with a single character.\n\nPlease answer the question with a single,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Who are Ch #225;vez's opponents? On Sunday, Venezuelans will decide whether to cut short the president's term, which is due to end in 2006./nAnswer: "
569,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nAnswer: D","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Mortars Mark Opening of Iraqi Political Conference (Reuters) Reuters - Insurgents fired mortars at a meeting\where Iraqi leaders met to pick an interim national assembly\Sunday, killing at least two people in a grim reminder of the\country's tortuous path toward democracy./nAnswer: "
219,?,0,"D. Sci/Tech\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nPlease","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: BioVeris Settles 2 Lawsuits Against Chief Executive's Son BioVeris Corp. announced yesterday that it settled two lawsuits against Jacob N. Wohlstadter, its chief executive's son, whom the company had accused of spending millions of dollars on cars and real estate to sabotage a joint venture he ran so he could purchase it for a bargain price./nAnswer: "
618,?,0,"D. Sci/Tech\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: I Confess.  I'm a Software Pirate. \\I'm guilty.  I'm a Software Pirate!  Not just one or two copies of DOS but\probably hundreds of thousands of dollars worth of software.\\Growing up my parents didn't have much money.  Certainly not hundred of\thousands of dollars for me to blow on software.  I was curious and had a\passion for computers that I couldn't control.  I simply wanted to learn and\couldn't afford to pay for software.\\Luckily I did this when I was a kid so hopefully I won't be prosecuted.  I also\believe that everything I did was ethical.  I didn't take any money out of the\hands of the software industry and I've already contributed WAY more to the\industry than a few hundred thousand in software sales.\\This is th ...\\/nAnswer: "
242,?,0,D\n\nPlease answer the next question.\n\nNews: News: New England Forests at Greater Risk from Air Pollution When it comes,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: News: New England Forests at Greater Risk from Air Pollution When it comes to forests, air pollution is not an equal opportunity hazard. While dirty air spreads across large areas of the New England region, it's more scattered in the southeastern part of the United States. (University of Wisconsin-Madison press release)/nAnswer: "
559,?,0,D\n\nPlease answer in a single character.\n\nAnswer: D,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Rangers Designate Bacsik for Assignment (AP) AP - Pitcher Mike Bacsik was designated for assignment by the Texas Rangers on Sunday after going 1-1 with a 4.60 ERA in three starts./nAnswer: "
680,?,0,"D\n\nPlease answer in a single character 'A', 'B', 'C' or 'D'.\n\nPlease answer in a single character 'A","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Puerto Rico Stuns Dream Team, 92-73 ATHENS, Greece - In an upset as historic as it was inevitable, Tim Duncan, Allen Iverson and the rest of the U.S. basketball team lost 92-73 to Puerto Rico on Sunday, only the third Olympic loss ever for America and its first since adding pros.../nAnswer: "
469,?,0,"D. Sci/Tech\n\nPlease answer in a single character 'A', 'B', 'C' or 'D'.\n\nPlease answer in","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Rehabbing his career Player introductions at the final Citizens Bank Summer Caravan stop produced an awkward moment. Walter McCarty and Raef LaFrentz were the featured guests for the free basketball clinic at the Cambridge Family YMCA late last week. McCarty's presence yielded chants of  quot;Walter, Walter quot; from the crowd of 125 kids. LaFrentz left the young fans wondering,  quot;Who is he? quot; The projected .../nAnswer: "
270,?,0,D. Sci/Tech\n\nPlease answer the question with a single character.\n\nPlease answer the question with a single character.,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Hubble Peers Inside a Celestial Geode Hubble Space Telescope -- In this unusual image, NASA's Hubble Space Telescope captures a rare view of the celestial equivalent of a geode  a gas cavity carved by the stellar wind and intense ultraviolet radiation from a hot young star.    Real geodes are baseball-sized, hollow rocks that start out as bubbles in volcanic or sedimentary rock.../nAnswer: "
395,?,0,"D. Sci/Tech\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nPlease","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Biometrics Creeping Into Everyday Life for Americans Stuffing something in a public locker usually isn't a memorable experience. You drop a coin, take the key and move on. But at the Statue of Liberty, recently reopened after a two-year closure, stashing a package offers a glimpse into the future. To rent, close and reopen lockers, visitors touch an electronic reader that scans fingerprints./nAnswer: "
741,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nAnswer: D","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Computers with multiple personalities The jury's still out on whether a computer can ever truly be intelligent, but there's no question that it can have multiple personalities. It's just a matter of software./nAnswer: "
781,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nPlease answer the question with a","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Pair tell of 'Falconio' sighting Two witnesses tell an Australian court they saw UK backpacker Peter Falconio more than a week after he disappeared./nAnswer: "
409,?,0,D. Sci/Tech\n\nPlease answer in a single character.\n\nAnswer: D. Sci/Tech,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Unprecedented Electronic Digital Net for Olympics By MIRON VAROUHAKIS      ATHENS, Greece (AP) -- If you're planning on attending this month's Olympic Games, you'd best be careful what you say and do in public.    Software will be watching and listening.../nAnswer: "
596,?,0,A\n\nPlease answer the question with a single character.\n\nAnswer: A,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Romanian Gymnasts Edge Ahead of U.S. Women  ATHENS (Reuters) - Daniela Sofronie displayed all her  athleticism to edge Romania ahead of the United States in the  Olympic women's gymnastics team qualifying Sunday./nAnswer: "
8,?,0,"D. Sci/Tech\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nPlease","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Safety Net (Forbes.com) Forbes.com - After earning a PH.D. in Sociology, Danny Bazil Riley started to work as the general manager at a commercial real estate firm at an annual base salary of  #36;70,000. Soon after, a financial planner stopped by his desk to drop off brochures about insurance benefits available through his employer. But, at 32, ""buying insurance was the furthest thing from my mind,"" says Riley./nAnswer: "
280,?,0,D. Sci/Tech\n\nAnswer:  D. Sci/Tech\n\nAnswer:  D. Sci/Tech\n\nAnswer:,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Trajectory Maneuver Brings Genesis Spacecraft Closer to Home Jet Propulsion Lab -- Thirty days before its historic return to Earth with NASA's first samples from space since the Apollo missions, the Genesis spacecraft successfully completed its twentieth trajectory maneuver.     At 12:00 Universal Time (5:00 a.m.../nAnswer: "
198,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nAnswer: D","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Satellite boosts Olympic security An enhanced satellite location system aims to help Olympic security guards react more quickly to emergencies./nAnswer: "
869,?,0,"D. Sci/Tech\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nPlease","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Letter, suspicious powder spark anthrax scare at U.S. Embassy in Malaysia (Canadian Press) Canadian Press - KUALA LUMPUR, Malaysia (AP) - Authorities are testing a suspicious powder mailed to the U.S. Embassy in Malaysia to determine whether it's anthrax, officials said Monday. It's the second such scare at a U.S. mission in Asia within a week./nAnswer: "
837,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nPlease answer the question with a","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Darfur Displaced Return to 'Live in Fear' of Militia (Reuters) Reuters - Villagers returning to their\homes in Sudan's Darfur region are living in fear of the Arab\militiamen who initially drove them away, the United Nations\said in a report received by Reuters Monday./nAnswer: "
912,?,0,"D\n\nPlease answer the question with a single character 'A', 'B', 'C' or 'D'.\n\nNote: There are multiple options","You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Phelps to Take on Thorpe in Busy Night ATHENS, Greece - Michael Phelps, still smarting after America's upset loss to South Africa in the 400 freestyle relay, returned to the pool Monday and qualified fastest for the Olympic 200-meter butterfly. Phelps' quest to break Mark Spitz's record of seven gold medals at the 1972 Munich Games was dashed with the Americans' bronze medal in the relay Sunday night.../nAnswer: "
890,?,0,B\n\nPlease answer the question with a single character.\n\nPlease answer the question with a single character.,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: Briefly: AOL kicks off free fantasy sports roundup Plus: HP partners with 3G gear maker...AMD starts shipping 90-nanometer chips...ABC.com to air on Real's SuperPass./nAnswer: "
540,?,0,D\n\nPlease answer the question with a single character.\n\nAnswer: D,"You are a multiple-choice classifier. Read the news and answer in a single character 'A', 'B', 'C' or 'D', no extra text. Answer Options: A. World B. Sports C. Business D. Sci/Tech  News: High Stakes Showdown in Najaf The fallout from Shiites fighting U.S. Marines in a holy city could weaken Iraq's new government/nAnswer: "
