index,source_text,raw_output,prompt_preview
4365,"Google has strong first day of public trading After a bumpy ride toward becoming a publicly traded company, Google Inc. finally saw its stock start trading on the Nasdaq exchange at around noon Eastern Daylight Time Thursday and with a strong opening at \$100.01, ...",Business Technology World Market Business World Description: Business News Technology News World Market News Business World News,"Read the news and classify or describe it. You may output any free-form text. News: Google has strong first day of public trading After a bumpy ride toward becoming a publicly traded company, Google Inc. finally saw its stock start trading on the Nasdaq exchange at around noon Eastern Daylight Time Thursday and with a strong opening at \$100.01, ... Output: "
10896,"25 killed in mortar attacks on Kufa mosque: World News Najaf, Aug 26 : At least 25 people were killed and over 60 wounded when mortars slammed into a mosque where thousands of supporters of radical Shia cleric Moqtada al-Sadr had gathered in the southern Iraqi town of Kufa Thursday, Xinhua reports ",World News  Description: A news article about a violent attack on a mosque in Iraq World News,"Read the news and classify or describe it. You may output any free-form text. News: 25 killed in mortar attacks on Kufa mosque: World News Najaf, Aug 26 : At least 25 people were killed and over 60 wounded when mortars slammed into a mosque where thousands of supporters of radical Shia cleric Moqtada al-Sadr had gathered in the southern Iraqi town of Kufa Thursday, Xinhua reports  Output: "
12206,"Rough patches for XP update Microsoft's security-minded SP2 update to Windows XP finally makes it out the door, but not without stumbling.",Technology - Microsoft - Windows XP - Security - Software Updates Description: The article discusses the release of Windows XP's security-focused SP2,"Read the news and classify or describe it. You may output any free-form text. News: Rough patches for XP update Microsoft's security-minded SP2 update to Windows XP finally makes it out the door, but not without stumbling. Output: "
5125,"Georgian troops pull out from conflict zone after intense fighting MOSCOW, Aug. 20 (Xinhuanet) -- All Georgian troops have withdrawn from the Georgian-South Ossetian conflict zone following a week-long battle between the two sides, Georgian Defense Minister Giorgi Baramidze said on Friday. ",World News  Business News  World Business News  News  World News Business World Business News World Business World News Business World News World Business World News Business World Business,"Read the news and classify or describe it. You may output any free-form text. News: Georgian troops pull out from conflict zone after intense fighting MOSCOW, Aug. 20 (Xinhuanet) -- All Georgian troops have withdrawn from the Georgian-South Ossetian conflict zone following a week-long battle between the two sides, Georgian Defense Minister Giorgi Baramidze said on Friday.  Output: "
12165,Timeline of Case Against Kobe Bryant (AP) AP - Timeline of the sexual assault case against Los Angeles Lakers star Kobe Bryant:,Sports  Business  Los Angeles  AP  Kobe Bryant  Sexual assault,Read the news and classify or describe it. You may output any free-form text. News: Timeline of Case Against Kobe Bryant (AP) AP - Timeline of the sexual assault case against Los Angeles Lakers star Kobe Bryant: Output: 
7887,"Security upgrade for airports EIGHT north-west airports will be issued with passenger screening equipment to boost security at regional airports, as part of a \$48 million package announced by the Federal Government yesterday.",Business/Transportation/Security,"Read the news and classify or describe it. You may output any free-form text. News: Security upgrade for airports EIGHT north-west airports will be issued with passenger screening equipment to boost security at regional airports, as part of a \$48 million package announced by the Federal Government yesterday. Output: "
3531,"Google Raises \$1.67 Bln in Cut-Price IPO NEW YORK/SAN FRANCISCO (Reuters) - Google Inc., the most popular Internet search engine, raised \$1.67 billion on Wednesday in its long-awaited IPO after slashing the price and size of an offer beset by missteps and ...",Business Technology World Business Business World News  Business World News Business World Business Business World Business World Business World Business World Business World Business World Business World Business World Business World,"Read the news and classify or describe it. You may output any free-form text. News: Google Raises \$1.67 Bln in Cut-Price IPO NEW YORK/SAN FRANCISCO (Reuters) - Google Inc., the most popular Internet search engine, raised \$1.67 billion on Wednesday in its long-awaited IPO after slashing the price and size of an offer beset by missteps and ... Output: "
14482,Rumors of a Death She was a stunningly beautiful dancer who caught the eye of North Korea #39;s  quot;Dear Leader quot; Kim Jong Il and became his favorite companion.,World News,Read the news and classify or describe it. You may output any free-form text. News: Rumors of a Death She was a stunningly beautiful dancer who caught the eye of North Korea #39;s  quot;Dear Leader quot; Kim Jong Il and became his favorite companion. Output: 
9998,"A Microsoft deal gets full EU inquiry BRUSSELS The European Commission has opened an in-depth investigation into Microsoft #39;s and Time Warner #39;s plans to jointly acquire ContentGuard Holdings, a specialist in software that protects digital material from counterfeiting, a commission spokeswoman ",Business Business World Business World Technology Technology,"Read the news and classify or describe it. You may output any free-form text. News: A Microsoft deal gets full EU inquiry BRUSSELS The European Commission has opened an in-depth investigation into Microsoft #39;s and Time Warner #39;s plans to jointly acquire ContentGuard Holdings, a specialist in software that protects digital material from counterfeiting, a commission spokeswoman  Output: "
4467,"Apple Powerbook G4 Batteries Recalled Thousands of rechargeable batteries for use in Apple #39;s Powerbook G4 laptop are being recalled. The batteries can overheat, posing a fire hazard. However, no injuries have been reported. ",Business Technology  Business News  Laptop Battery  Recall  Business,"Read the news and classify or describe it. You may output any free-form text. News: Apple Powerbook G4 Batteries Recalled Thousands of rechargeable batteries for use in Apple #39;s Powerbook G4 laptop are being recalled. The batteries can overheat, posing a fire hazard. However, no injuries have been reported.  Output: "
8370,"Olympics: Yao lifts China into Olympic quarter-finals with miracle &lt;b&gt;...&lt;/b&gt; ATHENS : Yao Ming scored 27 points and pulled down 13 rebounds to lead China past world champion Serbia and Montenegro 67-66 here, advancing China into the Olympic men #39;s basketball quarter-finals.",Sports News Worldwide Description Sports Worldwide Description Sports News Worldwide Sports Worldwide Description Sports Worldwide Description Sports Worldwide Description Sports Worldwide Description Sports Worldwide,"Read the news and classify or describe it. You may output any free-form text. News: Olympics: Yao lifts China into Olympic quarter-finals with miracle &lt;b&gt;...&lt;/b&gt; ATHENS : Yao Ming scored 27 points and pulled down 13 rebounds to lead China past world champion Serbia and Montenegro 67-66 here, advancing China into the Olympic men #39;s basketball quarter-finals. Output: "
9197,"Vonage connects with Linksys, Netgear on VoIP Vonage teams with Wi-Fi equipment makers Linksys and Netgear on voice over Internet Protocol.",Business Technology News Description: This news is about Business Technology.,"Read the news and classify or describe it. You may output any free-form text. News: Vonage connects with Linksys, Netgear on VoIP Vonage teams with Wi-Fi equipment makers Linksys and Netgear on voice over Internet Protocol. Output: "
12103,"Greenspan Floats Higher Retirement Age An aging population will put significant stresses on the budget deficit over the next three decades, a problem that could be solved by raising the retirement age, Federal Reserve Chief Alan Greenspan said in a speech Friday.",Business/Economy/Finance World Business Business/Economy/Finance World Business Business/Economy/Finance World Business Business/,"Read the news and classify or describe it. You may output any free-form text. News: Greenspan Floats Higher Retirement Age An aging population will put significant stresses on the budget deficit over the next three decades, a problem that could be solved by raising the retirement age, Federal Reserve Chief Alan Greenspan said in a speech Friday. Output: "
14572,"Palestinian girl wounded by Israeli missile as mother of prisoner &lt;b&gt;...&lt;/b&gt; An Israeli gunship helicopter on Monday fired a missile toward a car carrying four Palestinian activists, but missed and hit a nearby home instead.",World News Description of news: A Palestinian girl was injured by an Israeli missile as mother of prisoner World News,"Read the news and classify or describe it. You may output any free-form text. News: Palestinian girl wounded by Israeli missile as mother of prisoner &lt;b&gt;...&lt;/b&gt; An Israeli gunship helicopter on Monday fired a missile toward a car carrying four Palestinian activists, but missed and hit a nearby home instead. Output: "
3365,"End of the line for HP #39;s Alpha Hewlett-Packard will release its final Alpha processor on Monday, the beginning of the end for a chip dynasty that never was. ",Business Technology Industry Description: The news is about Business Technology Industry.,"Read the news and classify or describe it. You may output any free-form text. News: End of the line for HP #39;s Alpha Hewlett-Packard will release its final Alpha processor on Monday, the beginning of the end for a chip dynasty that never was.  Output: "
13487,Rooney on his way to Old Trafford as United raise bid Wayne Rooney looks set to become a Manchester United player this week after Everton confirmed they had received a second improved bid for the England striker from Old Trafford.,Sports News Sports Transfer News Manchester United  Class: Sports,Read the news and classify or describe it. You may output any free-form text. News: Rooney on his way to Old Trafford as United raise bid Wayne Rooney looks set to become a Manchester United player this week after Everton confirmed they had received a second improved bid for the England striker from Old Trafford. Output: 
901,"American Aphrodite Brooklyn-native Yvette Jarvis is an 'every woman' in Greece: professional basketball player, model, TV and talk show star and Athens councilwoman.",Sports/Entertainment/Politics/World,"Read the news and classify or describe it. You may output any free-form text. News: American Aphrodite Brooklyn-native Yvette Jarvis is an 'every woman' in Greece: professional basketball player, model, TV and talk show star and Athens councilwoman. Output: "
14767,"Longhorn Comes Up Short (washingtonpost.com) washingtonpost.com - At long last, Microsoft has put a date on when it will release the next generation of its Windows operating system.  But the 2006 delivery of ""Longhorn"" will ship without the highly touted Windows File System feature, raising all sorts of questions about the future of the world's biggest software company.",Business - Technology - Microsoft - Windows.,"Read the news and classify or describe it. You may output any free-form text. News: Longhorn Comes Up Short (washingtonpost.com) washingtonpost.com - At long last, Microsoft has put a date on when it will release the next generation of its Windows operating system.  But the 2006 delivery of ""Longhorn"" will ship without the highly touted Windows File System feature, raising all sorts of questions about the future of the world's biggest software company. Output: "
6676,"Clashes break out in Najaf, but government says it hopes to &lt;b&gt;...&lt;/b&gt; By Abdul Hussein Al-Obeidi, Associated Press, 8/22/2004 15:32. NAJAF, Iraq (AP) Explosions and gunfire shook Najaf #39;s Old City on Sunday in a fierce battle between US forces and Shiite militants, as negotiations ","World News\n\nNews: Clashes break out in Najaf, but government says it hopes to World News","Read the news and classify or describe it. You may output any free-form text. News: Clashes break out in Najaf, but government says it hopes to &lt;b&gt;...&lt;/b&gt; By Abdul Hussein Al-Obeidi, Associated Press, 8/22/2004 15:32. NAJAF, Iraq (AP) Explosions and gunfire shook Najaf #39;s Old City on Sunday in a fierce battle between US forces and Shiite militants, as negotiations  Output: "
11603,"Around The Nation WASHINGTON - Deutsche Bank Securities has agreed to pay \$87.5 million to settle allegations that it issued stock research that was biased by its investment banking business, regulators announced Thursday as part of a crackdown on conflicts of interest on ",Business/Finance,"Read the news and classify or describe it. You may output any free-form text. News: Around The Nation WASHINGTON - Deutsche Bank Securities has agreed to pay \$87.5 million to settle allegations that it issued stock research that was biased by its investment banking business, regulators announced Thursday as part of a crackdown on conflicts of interest on  Output: "
8441,"Adelphia Says Rigas Family Owes \$3.23 Bln  NEW YORK (Reuters) - Adelphia Communications Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ADELQ.PK target=/stocks/quickinfo/fullquote""&gt;ADELQ.PK&lt;/A&gt; asked a U.S. bankruptcy court to order its founding  Rigas family to pay back \$3.23 billion it says the family owes  the company, court papers show.",Business News,"Read the news and classify or describe it. You may output any free-form text. News: Adelphia Says Rigas Family Owes \$3.23 Bln  NEW YORK (Reuters) - Adelphia Communications Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ADELQ.PK target=/stocks/quickinfo/fullquote""&gt;ADELQ.PK&lt;/A&gt; asked a U.S. bankruptcy court to order its founding  Rigas family to pay back \$3.23 billion it says the family owes  the company, court papers show. Output: "
11089,"Centrino to connect with all Wi-Fi standards Intel on Thursday announced a component that #39;s compatible with all Wi-Fi standards, which will let the chipmaker reach the full audience of individuals who want to wirelessly connect to local area networks.",Business Technology,"Read the news and classify or describe it. You may output any free-form text. News: Centrino to connect with all Wi-Fi standards Intel on Thursday announced a component that #39;s compatible with all Wi-Fi standards, which will let the chipmaker reach the full audience of individuals who want to wirelessly connect to local area networks. Output: "
8264,"Ethiopia takes gold, bronze in women #39;s 5,000 Ethiopia #39;s Meseret Defar pulled away from Kenya #39;s Isabella Ochichi in the final half-lap to win the Olympic 5,000 meters in 14 minutes, 45.",Sports News,"Read the news and classify or describe it. You may output any free-form text. News: Ethiopia takes gold, bronze in women #39;s 5,000 Ethiopia #39;s Meseret Defar pulled away from Kenya #39;s Isabella Ochichi in the final half-lap to win the Olympic 5,000 meters in 14 minutes, 45. Output: "
14841,"First Encrypted Desktop-to-Desktop Messaging Service As a completely managed service, FrontBridge is able to implement an encrypted email solution rapidly, without the typical implementation challenges or up front capital investment required from an organization.",Business Technology News Class: Technology Industry: Business,"Read the news and classify or describe it. You may output any free-form text. News: First Encrypted Desktop-to-Desktop Messaging Service As a completely managed service, FrontBridge is able to implement an encrypted email solution rapidly, without the typical implementation challenges or up front capital investment required from an organization. Output: "
11366,"Top Russian Official: Plane Terror Likely (AP) AP - A top Russian official acknowledged Thursday what many citizens already suspected  #151; that terrorism was the most likely cause of two jetliners crashing minutes apart, a feeling reflected in a newspaper headline warning that ""Russia now has a Sept. 11.""",World News Class: World News Topic: Accidents/Disasters/Terrorism Description: A Russian official acknowledged that two jetliners crash,"Read the news and classify or describe it. You may output any free-form text. News: Top Russian Official: Plane Terror Likely (AP) AP - A top Russian official acknowledged Thursday what many citizens already suspected  #151; that terrorism was the most likely cause of two jetliners crashing minutes apart, a feeling reflected in a newspaper headline warning that ""Russia now has a Sept. 11."" Output: "
9979,US court delivers blow to Yahoo A US appeals court has ruled that a lower tribunal had no right to decide a case brought against US internet giant Yahoo by two French groups trying to halt online sales of Nazi memorabilia.,Business/Tech,Read the news and classify or describe it. You may output any free-form text. News: US court delivers blow to Yahoo A US appeals court has ruled that a lower tribunal had no right to decide a case brought against US internet giant Yahoo by two French groups trying to halt online sales of Nazi memorabilia. Output: 
2073,"Faster Wireless Networking Protocol Proposed The WWiSE proposal builds on the existing and globally adopted 20MHz channel format of the tens of millions of Wi-Fi devices already in use. Its proposal is a second, competing standard that seeks to speed up wireless networks with ...",Technology News,"Read the news and classify or describe it. You may output any free-form text. News: Faster Wireless Networking Protocol Proposed The WWiSE proposal builds on the existing and globally adopted 20MHz channel format of the tens of millions of Wi-Fi devices already in use. Its proposal is a second, competing standard that seeks to speed up wireless networks with ... Output: "
7292,"Politicos Dig Deep for Your Data This election year, activist groups are targeting undecided voters through consumer databases. But veteran campaigners say no magic formula can predict how people will vote based on where they live and what they buy. By John Gartner.",Business/Politics News Description: This news piece discusses how activist groups are targeting undecided voters through consumer databases in the current election,"Read the news and classify or describe it. You may output any free-form text. News: Politicos Dig Deep for Your Data This election year, activist groups are targeting undecided voters through consumer databases. But veteran campaigners say no magic formula can predict how people will vote based on where they live and what they buy. By John Gartner. Output: "
11096,Centrino to connect with all Wi-Fi standards New component will help next generation of Intel's wireless chip technology reach full audience for Wi-Fi.,Business Technology Description.,Read the news and classify or describe it. You may output any free-form text. News: Centrino to connect with all Wi-Fi standards New component will help next generation of Intel's wireless chip technology reach full audience for Wi-Fi. Output: 
8491,"Once-prosperous Sudanese scavenge to survive FURAWIYAH, Sudan -- Rummaging through the ashy debris of this abandoned village in a dingy gray suit, Moussa Safi is like a ghost in a ghost town.",World News Description Sudan  Economic crisis  Survival  Description of a person in a news article.,"Read the news and classify or describe it. You may output any free-form text. News: Once-prosperous Sudanese scavenge to survive FURAWIYAH, Sudan -- Rummaging through the ashy debris of this abandoned village in a dingy gray suit, Moussa Safi is like a ghost in a ghost town. Output: "
13429,"Alaska Brown Bears Gather for Salmon Feast (AP) AP - Each summer, the falls at McNeil River turn into a mosh pit of bears. Instead of thumping music, it's the sound of salmon slapping their way up the falls at the McNeil River State Game Sanctuary that sends the bears into a fishing frenzy.",World News Description: AP - A group of brown bears gather for a feast of salmon at McNeil River State Game Sanctuary in Al,"Read the news and classify or describe it. You may output any free-form text. News: Alaska Brown Bears Gather for Salmon Feast (AP) AP - Each summer, the falls at McNeil River turn into a mosh pit of bears. Instead of thumping music, it's the sound of salmon slapping their way up the falls at the McNeil River State Game Sanctuary that sends the bears into a fishing frenzy. Output: "
2012,"Borders Profits Up, Outlook Raised  NEW YORK (Reuters) - Borders Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BGP.N target=/stocks/quickinfo/fullquote""&gt;BGP.N&lt;/A&gt;, the No. 2  U.S. bookseller, on Tuesday said quarterly earnings rose,  beating estimates by the company and Wall Street, as a looming  presidential election whetted appetites for political books and  led to higher-than-expected sales.",Business News,"Read the news and classify or describe it. You may output any free-form text. News: Borders Profits Up, Outlook Raised  NEW YORK (Reuters) - Borders Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BGP.N target=/stocks/quickinfo/fullquote""&gt;BGP.N&lt;/A&gt;, the No. 2  U.S. bookseller, on Tuesday said quarterly earnings rose,  beating estimates by the company and Wall Street, as a looming  presidential election whetted appetites for political books and  led to higher-than-expected sales. Output: "
7635,"Fears, prices soar as blockade tightens Nepalese soldiers check the bags of people heading for the capital at Naubise, 30 kilometres to the west. Maoists have set up blockades on routes to Kathmandu.","World News Description: The news is about a blockade in Nepal, where soldiers are checking the bags of people heading to the capital at a checkpoint","Read the news and classify or describe it. You may output any free-form text. News: Fears, prices soar as blockade tightens Nepalese soldiers check the bags of people heading for the capital at Naubise, 30 kilometres to the west. Maoists have set up blockades on routes to Kathmandu. Output: "
4856,Survey Notes Rise in US Broadband Users The number of Americans who get on the Internet via high-speed lines has now equaled the number using dial-up connections. ,Technology Business Internet,Read the news and classify or describe it. You may output any free-form text. News: Survey Notes Rise in US Broadband Users The number of Americans who get on the Internet via high-speed lines has now equaled the number using dial-up connections.  Output: 
2534,"Pakistan Mobile Phone Firms Vie for Pent-Up Demand (Reuters) Reuters - Tens of thousands of Pakistanis\endured hours of stifling heat this week to accept an offer of\free mobile phone connections, a sign of the pent-up demand in\a country where cell phone usage has remained low.","Business News Description: Reuters reports on the latest news in the business world, specifically in the Pakist World Business News","Read the news and classify or describe it. You may output any free-form text. News: Pakistan Mobile Phone Firms Vie for Pent-Up Demand (Reuters) Reuters - Tens of thousands of Pakistanis\endured hours of stifling heat this week to accept an offer of\free mobile phone connections, a sign of the pent-up demand in\a country where cell phone usage has remained low. Output: "
14010,Ranks of uninsured grow to highest since  #39;98 A stagnant economy and rising health care costs helped push the percentage of people in the USA without health insurance last year to 15.,Business/Healthcare,Read the news and classify or describe it. You may output any free-form text. News: Ranks of uninsured grow to highest since  #39;98 A stagnant economy and rising health care costs helped push the percentage of people in the USA without health insurance last year to 15. Output: 
8210,"WOMEN #39;S MARATHON The Pain of Defeat Is Still Fresh Crushed by her failure to finish the women #39;s Olympic marathon Sunday, Paula Radcliffe broke down twice yesterday as she struggled to explain how her dreams were shattered.",Sports News,"Read the news and classify or describe it. You may output any free-form text. News: WOMEN #39;S MARATHON The Pain of Defeat Is Still Fresh Crushed by her failure to finish the women #39;s Olympic marathon Sunday, Paula Radcliffe broke down twice yesterday as she struggled to explain how her dreams were shattered. Output: "
12099,U.S. Furious at Proposal That Hamm Return His Gold  ATHENS (Reuters) - U.S. Olympic chiefs reacted furiously  Friday to a suggestion gold medallist Paul Hamm should give his  medal to a South Korean rival under a plan floated by world  gymnastics officials.,Sports News World Sports News,Read the news and classify or describe it. You may output any free-form text. News: U.S. Furious at Proposal That Hamm Return His Gold  ATHENS (Reuters) - U.S. Olympic chiefs reacted furiously  Friday to a suggestion gold medallist Paul Hamm should give his  medal to a South Korean rival under a plan floated by world  gymnastics officials. Output: 
9290,"Shakedown street Whether you live in Brookline or Scituate or Framingham, it is a good day when the town finally gets around to doing something about your beaten-up street. The potholes get filled, and the street gets repaved. New sidewalks and lighting go in. Trees and even some flowers are planted.",Local News Description,"Read the news and classify or describe it. You may output any free-form text. News: Shakedown street Whether you live in Brookline or Scituate or Framingham, it is a good day when the town finally gets around to doing something about your beaten-up street. The potholes get filled, and the street gets repaved. New sidewalks and lighting go in. Trees and even some flowers are planted. Output: "
5065,Kerry touts job-creation plans (AFP) AFP - Democratic White House hopeful John Kerry promised to help boost US job growth and take a harder line on alleged abuses by China as he touted his economic plan.,Business World News,Read the news and classify or describe it. You may output any free-form text. News: Kerry touts job-creation plans (AFP) AFP - Democratic White House hopeful John Kerry promised to help boost US job growth and take a harder line on alleged abuses by China as he touted his economic plan. Output: 
10027,US reiterates support for Iraqi interim government The United States on Wednesday reiterated American support for the Iraqi interim government headed by Prime Minister Iyad Allawi. The US supports Allawi and his government #39;s ,World News,Read the news and classify or describe it. You may output any free-form text. News: US reiterates support for Iraqi interim government The United States on Wednesday reiterated American support for the Iraqi interim government headed by Prime Minister Iyad Allawi. The US supports Allawi and his government #39;s  Output: 
3721,"Tokyo Stocks Close Up for Third Day  TOKYO (Reuters) - Japanese shares rose for a third straight  day on Thursday, advancing over one percent as a rally on Wall  Street encouraged buying of technology issues such as Toshiba  Corp. and Shin-Etsu Chemical",Business/Finance Worldwide Business News Business World Business News Business World Business World Business World Business World Business World Business World Business World Business World Business World Business World,"Read the news and classify or describe it. You may output any free-form text. News: Tokyo Stocks Close Up for Third Day  TOKYO (Reuters) - Japanese shares rose for a third straight  day on Thursday, advancing over one percent as a rally on Wall  Street encouraged buying of technology issues such as Toshiba  Corp. and Shin-Etsu Chemical Output: "
8277,"Ramsey Still in Fight Patrick Ramsey's last chance to win the starting quarterback job may be Friday in St. Louis, but head coach Joe Gibbs is not tipping his hand.",Sports - NFL - Football - Ramsey - Gibbs,"Read the news and classify or describe it. You may output any free-form text. News: Ramsey Still in Fight Patrick Ramsey's last chance to win the starting quarterback job may be Friday in St. Louis, but head coach Joe Gibbs is not tipping his hand. Output: "
616,Iraq Reaches Olympic Soccer Quarterfinals  ATHENS (Reuters) - Iraq's fairytale Olympic run continued  on Sunday when they beat Costa Rica 2-0 to reach the  quarter-finals of the Athens Games.,Sports News,Read the news and classify or describe it. You may output any free-form text. News: Iraq Reaches Olympic Soccer Quarterfinals  ATHENS (Reuters) - Iraq's fairytale Olympic run continued  on Sunday when they beat Costa Rica 2-0 to reach the  quarter-finals of the Athens Games. Output: 
6549,"Still Under Wraps Although Joe Gibbs is back in Washington, we're unlikely to see any elements of his offensive system on display until Opening Day.",Sports - NFL - Washington Redskins - Offensive System - Joe Gibbs - Opening Day Description: Sports news Sports category - NFL team Washington Redsk,"Read the news and classify or describe it. You may output any free-form text. News: Still Under Wraps Although Joe Gibbs is back in Washington, we're unlikely to see any elements of his offensive system on display until Opening Day. Output: "
9036,"UPDATE 1-Citigroup to acquire First American Bank of Texas Citigroup Inc. (CN: Quote, Profile, Research) the world #39;s largest financial services company, said on Tuesday it will acquire First American Bank in the quickly-growing Texas market.",Business Finance World Business/Finance News,"Read the news and classify or describe it. You may output any free-form text. News: UPDATE 1-Citigroup to acquire First American Bank of Texas Citigroup Inc. (CN: Quote, Profile, Research) the world #39;s largest financial services company, said on Tuesday it will acquire First American Bank in the quickly-growing Texas market. Output: "
2645,Annan: Burmese Democracy Will Fail Without Participation By Opposition UN Secretary General Kofi Annan says the Burmese military government #39;s plan for democracy will fail without input from the opposition National League for Democracy. ,World News Class: World; Government; Politics; News World News Category: World News,Read the news and classify or describe it. You may output any free-form text. News: Annan: Burmese Democracy Will Fail Without Participation By Opposition UN Secretary General Kofi Annan says the Burmese military government #39;s plan for democracy will fail without input from the opposition National League for Democracy.  Output: 
4484,"Khorkina #39;s Final Act Centers on Bitterness THE other competitors eagerly chatted with their coaches using high-pitched voices in need of WD-40; Svetlana Khorkina hardly spoke at all as she overemoted like a silent film star while glaring and sulking as usual, even topping herself ...",Sports News,"Read the news and classify or describe it. You may output any free-form text. News: Khorkina #39;s Final Act Centers on Bitterness THE other competitors eagerly chatted with their coaches using high-pitched voices in need of WD-40; Svetlana Khorkina hardly spoke at all as she overemoted like a silent film star while glaring and sulking as usual, even topping herself ... Output: "
8225,"Day 10 roundup: Ryu denies China 3rd clean sweep But this time in Athens, they have to accept the bitter fact that South Korean Ryu Seung Min was a better player in the pulsating men #39;s singles final against Chinese Wang Hao.",Sports News,"Read the news and classify or describe it. You may output any free-form text. News: Day 10 roundup: Ryu denies China 3rd clean sweep But this time in Athens, they have to accept the bitter fact that South Korean Ryu Seung Min was a better player in the pulsating men #39;s singles final against Chinese Wang Hao. Output: "
9825,"JOHNSON AND JONES PROGRESS Marion Jones made a low-profile return to the Olympics on Wednesday, four years after her name was up in lights for the duration of the Sydney Games.",Sports; Olympics; Marion Jones; News,"Read the news and classify or describe it. You may output any free-form text. News: JOHNSON AND JONES PROGRESS Marion Jones made a low-profile return to the Olympics on Wednesday, four years after her name was up in lights for the duration of the Sydney Games. Output: "
6888,"Snapshots from the men #39;s 100 I wrote down my picks before the race started and I had them in this order: Asafa Powell, Shawn Crawford, and Maurice Greene. I picked Justin Gatlin for fourth.",Sports-Athletics-Racing,"Read the news and classify or describe it. You may output any free-form text. News: Snapshots from the men #39;s 100 I wrote down my picks before the race started and I had them in this order: Asafa Powell, Shawn Crawford, and Maurice Greene. I picked Justin Gatlin for fourth. Output: "
13114,"Two golds for Germany and Hungary on final day of canoe/kayak Schinias, Greece (Sports Network) - Germany and Hungary each claimed a pair of gold medals on the final day of the canoe/kayak program at the 2004 Olympics.",Sports News,"Read the news and classify or describe it. You may output any free-form text. News: Two golds for Germany and Hungary on final day of canoe/kayak Schinias, Greece (Sports Network) - Germany and Hungary each claimed a pair of gold medals on the final day of the canoe/kayak program at the 2004 Olympics. Output: "
3913,"US broadband reaches critical mass Over half of online US households are using broadband to access the internet, according to new research. ",Business Technology Internet,"Read the news and classify or describe it. You may output any free-form text. News: US broadband reaches critical mass Over half of online US households are using broadband to access the internet, according to new research.  Output: "
1065,"Exercise -- the Real Fountain of Youth Want to age gracefully? Keep moving. Regular exercise can reduce the risk of chronic disease -- such as heart trouble, diabetes, even cancer -- and keep you feeling and looking younger as you age.",Health and Fitness,"Read the news and classify or describe it. You may output any free-form text. News: Exercise -- the Real Fountain of Youth Want to age gracefully? Keep moving. Regular exercise can reduce the risk of chronic disease -- such as heart trouble, diabetes, even cancer -- and keep you feeling and looking younger as you age. Output: "
10730,"Dollar General's 2Q Profits Up 18 Percent (AP) AP - Discount retailer Dollar General Corp. reported an 18 percent increase in second-quarter earnings, citing a tax benefit and improved sales.",Business News,"Read the news and classify or describe it. You may output any free-form text. News: Dollar General's 2Q Profits Up 18 Percent (AP) AP - Discount retailer Dollar General Corp. reported an 18 percent increase in second-quarter earnings, citing a tax benefit and improved sales. Output: "
8672,"Wall Street Seen Climbing  LONDON (Reuters) - Wall Street was expected to rise on  Tuesday as easing crude oil prices soothed fears of a squeeze  on earnings and on a thin corporate menu investors will be able  to chew over results from food group H.J. Heinz Co &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HNZ.N target=/stocks/quickinfo/fullquote""&gt;HNZ.N&lt;/A&gt;.",Business/Finance/Stock Market Business/Finance/Stock Market Business/Finance/Stock Market Business/Finance/Stock Market,"Read the news and classify or describe it. You may output any free-form text. News: Wall Street Seen Climbing  LONDON (Reuters) - Wall Street was expected to rise on  Tuesday as easing crude oil prices soothed fears of a squeeze  on earnings and on a thin corporate menu investors will be able  to chew over results from food group H.J. Heinz Co &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HNZ.N target=/stocks/quickinfo/fullquote""&gt;HNZ.N&lt;/A&gt;. Output: "
198,Satellite boosts Olympic security An enhanced satellite location system aims to help Olympic security guards react more quickly to emergencies.,Sports World News  Description: Sports World News Satellite boosts Olympic security Sports World News Sports World News Sports World News Sports World News Sports World News Sports World,Read the news and classify or describe it. You may output any free-form text. News: Satellite boosts Olympic security An enhanced satellite location system aims to help Olympic security guards react more quickly to emergencies. Output: 
11697,"Homestretch for Pena Carlos Pena was all hellos, handshakes, and hugs before facing the Red Sox last night at Fenway Park. Leaning over the waist-high wall by the visitors' dugout, he greeted friends and family members. All the early arrivals seemed to have some connection to the Detroit Tigers' first baseman through either his hometown of Haverhill or his alma mater, Northeastern.",Sports Description Sports News,"Read the news and classify or describe it. You may output any free-form text. News: Homestretch for Pena Carlos Pena was all hellos, handshakes, and hugs before facing the Red Sox last night at Fenway Park. Leaning over the waist-high wall by the visitors' dugout, he greeted friends and family members. All the early arrivals seemed to have some connection to the Detroit Tigers' first baseman through either his hometown of Haverhill or his alma mater, Northeastern. Output: "
