index,source_text,raw_output,prompt_preview
4705,Jackson had 20 kilograms of meat. He used 1/4 of the meat to make meatballs and used 3 kilograms of meat to make spring rolls. How many kilograms of meat are left?,"Jackson used 20/4 = <<20/4=5>>5 kilograms of meat to make meatballs.\nHe used 20-5 = <<20-5=15>>15 kilograms of meat to make spring rolls.\nTherefore, 20-15 = <<20-15=5>>5 kilograms of meat are left.\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5",You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Jackson had 20 kilograms of meat. He used 1/4 of the meat to make meatballs and used 3 kilograms of meat to make spring rolls. How many kilograms of meat are left? Answer: 
936,"Lizzie has half as many crayons as Bobbie. Bobbie has three times as many crayons as Billie. If Billie has 18 crayons, how many crayons does Lizzie have?",Bobbie has 3*18=<<3*18=54>>54 crayons\nLizzie has 54/2=<<54/2=27>>27 crayons\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n#### 27\n####,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Lizzie has half as many crayons as Bobbie. Bobbie has three times as many crayons as Billie. If Billie has 18 crayons, how many crayons does Lizzie have? Answer: "
1862,Jason bought 4 dozen cupcakes. He plans to give 3 cupcakes each to his cousins. How many cousins does Jason have?,"Jason bought 4*12=<<4*12=48>>48 cupcakes.\nHe plans to give 48/3=<<48/3=16>>16 cupcakes to his cousins.\nTherefore, Jason has 16/3=<<16/3=5>>5 cousins.\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5\n#### 5",You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Jason bought 4 dozen cupcakes. He plans to give 3 cupcakes each to his cousins. How many cousins does Jason have? Answer: 
1343,There are 1250 pairs of shoes in the warehouse. There are 540 pairs that are blue. The rest are either green or purple. The number of green shoes is equal to the number of purple shoes. How many pairs of purple shoes are in the warehouse?,There are 1250 - 540 = <<1250-540=710>>710 pairs of shoes that are not blue.\nThere are 710 pairs of shoes that are either green or purple.\nThere are 710 - 540 = <<710-540=170>>170 pairs of green shoes.\nThere are 170 - 540 = <<170-540=190>>190 pairs of purple shoes.\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190\n#### 190,You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: There are 1250 pairs of shoes in the warehouse. There are 540 pairs that are blue. The rest are either green or purple. The number of green shoes is equal to the number of purple shoes. How many pairs of purple shoes are in the warehouse? Answer: 
5679,Kelly puts string cheeses in her kids lunches 5 days per week.  Her oldest wants 2 every day and her youngest will only eat 1.  The packages come with 30 string cheeses per pack.  How many packages of string cheese will Kelly need to fill her kids lunches for 4 weeks?,Kelly's kids will eat 2*5 = <<2*5=10>>10 string cheeses per week.\nSo Kelly will need 10/30 = <<10/30=0.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Kelly puts string cheeses in her kids lunches 5 days per week.  Her oldest wants 2 every day and her youngest will only eat 1.  The packages come with 30 string cheeses per pack.  How many packages of string cheese will Kelly need to fill her kids lunches for 4 weeks? Answer: 
7044,"Otto’s local kitchen supply store charges $5.00 for the first knife that you need sharpened.  They charge $4.00 for the next 3 knives and $3.00 for any knife after that.  If Otto has 9 knives that need to be sharpened, how much will it cost to sharpen his knives?",The first knife costs $5.00\nThe next 3 knives cost $5.00 + $4.00 + $4.00 = $13.00\nThe next 6 knives cost $13.00 + $3.00 = $16.00\nThe last 3 knives cost $16.00 + $3.00 = $19.00\nThe total cost to sharpen the knives is $5.00 + $13.00 + $16.00 + $19.00 = $54.00\n#### 54.00\n#### 54.00\n#### 54.00\n#### 54.00\n#### 54.00\n#### 54.00\n#### 54.00\n#### 54.00\n#### 54.00\n#### 54.00\n#### 54.00\n#### 54.00\n#### 54.00\n#### 54.00\n####,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Otto’s local kitchen supply store charges $5.00 for the first knife that you need sharpened.  They charge $4.00 for the next 3 knives and $3.00 for any knife after that.  If Otto has 9 knives that need to be sharpened, how much will it cost to sharpen his knives? Answer: "
5644,"Andrew has 2 3-hour appointments today. He spends the rest of his 8-hour workday stamping permit applications. If he can stamp 50 permit applications an hour, how many permits total does he stamp today?","Andrew has 2*3=<<2*3=6>>6 hours of appointments.\nHe spends 6 hours*8 hours=<<6*8=48>>48 hours of his day stamping permit applications.\nIf he can stamp 50 permit applications an hour, he stamps 48 hours*50 applications/hour=<<48*50=2400>>2400 permit applications today.\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 2400\n#### 24","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Andrew has 2 3-hour appointments today. He spends the rest of his 8-hour workday stamping permit applications. If he can stamp 50 permit applications an hour, how many permits total does he stamp today? Answer: "
6909,"If 8 carpenters can make 50 chairs in 10 days, how many carpenters are needed to make 75 chairs in 10 days?","If 8 carpenters can make 50 chairs in 10 days, then 8*10=<<8*10=80>>80 chairs can be made in 10 days.\nIf 75 chairs are needed in 10 days, then 75/80=<<75/80=0.94>>0.94 chairs are needed in 10 days.\nTherefore, 10/0.94=<<10/0.94=10.58>>10.58 carpenters are needed to make 75 chairs in 10 days.\n#### 10.58 carpenters\n#### 75 chairs\n#### 10 days\n#### 0.94 chairs\n#### 10.58 carpenters\n#### 75 chairs\n#### 10 days\n#### 0.94 chairs\n#### 10.58 carpenters\n#### 75 chairs\n#### 10 days\n#### 0.94 chairs\n#### 10.58 car","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: If 8 carpenters can make 50 chairs in 10 days, how many carpenters are needed to make 75 chairs in 10 days? Answer: "
350,"For a school fundraiser, Chandler needs to sell 12 rolls of wrapping paper. So far, he has sold 3 rolls to his grandmother, 4 rolls to his uncle, and 3 rolls to a neighbor. How many more rolls of wrapping paper does Chandler need to sell?",Chandler needs to sell 12 - 3 - 4 - 3 = <<12-3-4-3=6>>6 more rolls of wrapping paper.\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6\n#### 6,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: For a school fundraiser, Chandler needs to sell 12 rolls of wrapping paper. So far, he has sold 3 rolls to his grandmother, 4 rolls to his uncle, and 3 rolls to a neighbor. How many more rolls of wrapping paper does Chandler need to sell? Answer: "
6918,"Jennifer's boyfriend left 5 texts about the grocery shopping, 5 times more texts asking why she wasn't responding, and a number of texts equal to 10% of all the texts he sent previously saying he was calling the police. How many texts did he send total?",He sent 5*5=<<5*5=25>>25 texts about the grocery shopping.\nHe sent 25*10%=<<25*10=2.5>>2.5 texts asking why she wasn't responding.\nHe sent 25+2.5=<<25+2.5=27.5>>27.5 texts in total.\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n#### 27.5\n####,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Jennifer's boyfriend left 5 texts about the grocery shopping, 5 times more texts asking why she wasn't responding, and a number of texts equal to 10% of all the texts he sent previously saying he was calling the police. How many texts did he send total? Answer: "
5169,An amusement park sells tickets for $3. This week it welcomed 100 people per day but on Saturday it was visited by 200 people and on Sunday by 300. How much money did it make overall in a week?,The park made $3*100 = $<<3*100=300>>300 on Monday through Friday.\nIt made $3*200 = $<<3*200=600>>600 on Saturday.\nIt made $3*300 = $<<3*300=900>>900 on Sunday.\nSo the total amount of money the park made was $300+600+900 = $<<300+600+900=1800>>1800.\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n#### 1800\n####,You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: An amusement park sells tickets for $3. This week it welcomed 100 people per day but on Saturday it was visited by 200 people and on Sunday by 300. How much money did it make overall in a week? Answer: 
737,Michael has 4 packs of crayons and wants to buy 2 more. One pack of crayons costs $2.5. How much are all the packs of crayons Michael will have after the purchase worth?,"Michael has 4 packs of crayons, so he has 4*2.5=$<<4*2.5=10>>10 crayons.\nHe wants to buy 2 more packs of crayons, so he will have 10+2=$<<10+2=12>>12 crayons.\n#### 12 crayons\n#### 12*2.5=$<<12*2.5=30>>30\n#### 30 crayons\n#### 30*2.5=$<<30*2.5=75>>75\n#### 75 crayons\n#### 75*2.5=$<<75*2.5=187.5>>187.5\n#### 187.5 crayons\n#### 187.5*2.5=$<<187.5*2.5=468.75>>468.75\n#### 468.75 crayons\n#### 468.75*2.5=$<<468.7",You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Michael has 4 packs of crayons and wants to buy 2 more. One pack of crayons costs $2.5. How much are all the packs of crayons Michael will have after the purchase worth? Answer: 
219,"Lisa is looking to attempt a World Record. She has decided to try and match Joey Chestnut's record of eating 75 full hotdogs, buns included, in 10 minutes. Halfway through the time Lisa has eaten 20 hotdogs. How many hotdogs will she have to eat per minute to at least tie Joey Chestnut's record?",Lisa has to eat 75-20=<<75-20=55>>55 hotdogs in the remaining 10 minutes.\nShe has to eat 55/10=<<55/10=5.5>>5.5 hotdogs per minute to tie Joey Chestnut's record.\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5\n#### 5.5,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Lisa is looking to attempt a World Record. She has decided to try and match Joey Chestnut's record of eating 75 full hotdogs, buns included, in 10 minutes. Halfway through the time Lisa has eaten 20 hotdogs. How many hotdogs will she have to eat per minute to at least tie Joey Chestnut's record? Answer: "
6567,John buys 5 notebooks that have 40 pages each.  He uses 4 pages per day.  How many days do the notebooks last?,"The notebooks have 40 pages each, so 5 notebooks have 5*40=<<5*40=200>>200 pages.\nHe uses 4 pages per day, so the notebooks last 200/4=<<200/4=50>>50 days.\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days\n#### 50 days",You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: John buys 5 notebooks that have 40 pages each.  He uses 4 pages per day.  How many days do the notebooks last? Answer: 
4863,"Harry participates in the auction of a classic painting. The auction starts at $300, Harry is the first to bid, adding $200 to the starting value, a second bidder doubles the bid, and a third bidder adds three times Harry's bid. Finally, Harry bids $4,000. By how much did Harry's final bid exceed that of the third bidder?","Harry's bid was $300 + $200 = $500\nThe second bidder doubled the bid, so the second bid was $500 * 2 = $<<500*2=1000>>1000\nThe third bidder added three times Harry's bid, so the third bid was $500 * 3 = $<<500*3=1500>>1500\nThe final bid was $1000 + $1500 = $<<1000+1500=2500>>2500\nHarry's final bid exceeded the third bidder's by $2500 - $1500 = $<<2500-1500=1000>>1000\n#### 1000\n#### 1000\n#### 1000\n#### 1000\n#### 1000\n#### 1000\n#### 1000\n#### 1000\n#### 1000\n#### 1","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Harry participates in the auction of a classic painting. The auction starts at $300, Harry is the first to bid, adding $200 to the starting value, a second bidder doubles the bid, and a third bidder adds three times Harry's bid. Finally, Harry bids $4,000. By how much did Harry's final bid exceed that of the third bidder? Answer: "
5588,"Alice's white water rafting class is composed of 40 students and 10 instructors, including herself.  She has 20 life vests on hand.  20% of her students are bringing life vests.  How many more life vests will Alice need to get so that entire class has one?","The class has 40 students and 10 instructors, so the total number of people in the class is 40+10=<<40+10=50>>50.\n20% of the class is 50*20/100=<<50*20/100=10>>10 students.\nAlice has 20 life vests on hand, so she needs 10 more to get one for each student.\nSo Alice needs 20+10=<<20+10=30>>30 life vests.\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30\n#### 30","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Alice's white water rafting class is composed of 40 students and 10 instructors, including herself.  She has 20 life vests on hand.  20% of her students are bringing life vests.  How many more life vests will Alice need to get so that entire class has one? Answer: "
1500,"The Arevalo family went out to dinner. The smoky salmon costs $40, the black burger costs $15, and the chicken katsu costs $25. If the bill includes a 10% service charge and 5% tip, how much change will Mr. Arevalo receive from his $100?",The total cost of the meal is $40 + $15 + $25 = $<<40+15+25=80>>80\nThe 10% service charge is $80 * 10% = $<<80*10/100=8>>8\nThe 5% tip is $80 * 5% = $<<80*5/100=4>>4\nThe total cost of the meal is $80 + $8 + $4 = $<<80+8+4=90>>90\nMr. Arevalo will receive $100 - $90 = $<<100-90=10>>10 in change\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n#### 10\n####,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: The Arevalo family went out to dinner. The smoky salmon costs $40, the black burger costs $15, and the chicken katsu costs $25. If the bill includes a 10% service charge and 5% tip, how much change will Mr. Arevalo receive from his $100? Answer: "
3999,Toby has two rectangles of cloth. The first is 4 inches wide and 5 inches tall. The second is 3 inches wide and 6 inches tall. How many more square inches is the area of the first compared to the second?,First rectangle area = 4*5 = <<4*5=20>>20 square inches\nSecond rectangle area = 3*6 = <<3*6=18>>18 square inches\nDifference = 20 - 18 = <<20-18=2>>2 square inches\n#### 2 square inches\n#### 2/1 = 2 square inches\n#### 2/1 = 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square inches\n#### 2 square,You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Toby has two rectangles of cloth. The first is 4 inches wide and 5 inches tall. The second is 3 inches wide and 6 inches tall. How many more square inches is the area of the first compared to the second? Answer: 
2853,Tim host a show and they film multiple episodes per day.  Each episode is 20 minutes long and it takes 50% longer than that to film each episode.  Each week they show 5 episodes.  How many hours would it take to film 4 weeks of episodes?,Each episode takes 20 minutes + 50% * 20 minutes = 20 minutes + 10 minutes = 30 minutes\nSo each episode takes 30 minutes to film.\nSo 5 episodes take 5 * 30 minutes = <<5*30=150>>150 minutes to film.\nSo 4 weeks of episodes take 4 * 150 minutes = <<4*150=600>>600 minutes to film.\n#### 600 minutes / 60 minutes per hour = 10 hours\n#### 10 hours / 4 weeks = 2.5 hours per week\n#### 2.5 hours per week * 4 weeks = 10 hours\n#### 10 hours / 5 episodes = 2 hours per episode\n#### 2 hours per episode * 5 episodes = 10 hours\n#### 10 hours / 20 minutes per episode = 50 episodes\n#### 50 episodes / 5 episodes per week = 10 weeks\n#### 10 weeks / 4 weeks = 2.5 weeks\n#### 2.5 weeks /,You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Tim host a show and they film multiple episodes per day.  Each episode is 20 minutes long and it takes 50% longer than that to film each episode.  Each week they show 5 episodes.  How many hours would it take to film 4 weeks of episodes? Answer: 
5890,Laura’s House is a 20-mile round trip from her school. The supermarket is 10 miles farther away from the school. If Laura drives to school every morning and two afternoons a week drives to the supermarket. How many miles does Laura driver per week?,"Laura drives to school 5 days a week, so she drives 20 miles x 5 days = <<20*5=100>>100 miles per week.\nShe drives to the supermarket 2 afternoons a week, so she drives 10 miles x 2 afternoons = <<10*2=20>>20 miles per week.\nTherefore, Laura drives 100 miles + 20 miles = <<100+20=120>>120 miles per week.\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n#### 120\n####",You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Laura’s House is a 20-mile round trip from her school. The supermarket is 10 miles farther away from the school. If Laura drives to school every morning and two afternoons a week drives to the supermarket. How many miles does Laura driver per week? Answer: 
4087,"Mitch has saved $20000 to finance his boating hobby. A new boat costs $1500 per foot in length. If Mitch needs to keep $500 for a license and registration, and three times that amount for docking fees, how many feet is the longest boat he can buy?","First, we need to find out how much the boat costs. $1500 per foot x 500 feet = $<<1500*500=75000>>75000\nThen we subtract the $500 for the license and registration, leaving $75000 - $500 = $<<75000-500=74500>>74500\nThen we subtract the $1500 for the docking fees, leaving $74500 - $1500 = $<<74500-1500=73000>>73000\n#### 73000 / 500 = 146000\n#### 146000 / 1500 = 94000\n#### 94000 / 3 = 31333\n#### 31333 / 12 = 26100\n#### 26100 / 12 = 22667\n####","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Mitch has saved $20000 to finance his boating hobby. A new boat costs $1500 per foot in length. If Mitch needs to keep $500 for a license and registration, and three times that amount for docking fees, how many feet is the longest boat he can buy? Answer: "
5570,"Lowry sells bonsai. A small bonsai costs $30 and a big bonsai costs $20. If he sold 3 small bonsai and 5 big bonsai, how much did he earn?","First, find the total cost of the bonsai sold by Lowry.\n3 small bonsai * $30 = $<<3*30=90>>90\n5 big bonsai * $20 = $<<5*20=100>>100\nTotal cost = $90 + $100 = $<<90+100=190>>190\nNext, find the total amount of money Lowry earned by selling the bonsai.\n190 * $10 = $<<190*10=1900>>1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1900\n#### 1","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Lowry sells bonsai. A small bonsai costs $30 and a big bonsai costs $20. If he sold 3 small bonsai and 5 big bonsai, how much did he earn? Answer: "
578,"Bucky earns money each weekend catching and selling fish. He wants to save up for a new video game, which costs $60. Last weekend he earned $35. He can earn $5 from trout and $4 from blue-gill. He caught five fish this Sunday. If 60% were trout, and the rest were blue-gill, how much more does he need to save before he can buy the game?",He earned $35 + $5 + $4 = $<<35+5+4=44>>44 last weekend.\nHe needs to save $60 - $44 = $<<60-44=16>>16 more.\n#### 16 / 60 = 0.25\n#### 0.25 * 60 = $<<0.25*60=15>>15\n#### 15 / 100 = 0.15\n#### 0.15 * 60 = $<<0.15*60=9>>9\n#### 9 / 100 = 0.09\n#### 0.09 * 60 = $<<0.09*60=5.4>>5.4\n#### 5.4 / 100 = 0.054\n#### 0.054 * 60 = $<<0.054*60=3.24>>3.24\n#### 3.24 / 100 = 0.0324,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Bucky earns money each weekend catching and selling fish. He wants to save up for a new video game, which costs $60. Last weekend he earned $35. He can earn $5 from trout and $4 from blue-gill. He caught five fish this Sunday. If 60% were trout, and the rest were blue-gill, how much more does he need to save before he can buy the game? Answer: "
6059,"Kyle has a newspaper-delivery route. Every Monday through Saturday, he delivers the daily paper for the 100 houses on his route. On Sunday, 10 of his customers do not get the Sunday paper, but he delivers 30 papers to other houses that get the newspaper only on Sunday. How many papers does Kyle deliver each week?","Kyle delivers 100 houses * 7 days = <<100*7=700>>700 papers per week.\nHe delivers 10 houses * 1 paper = <<10*1=10>>10 papers on Sunday.\nHe delivers 30 houses * 1 paper = <<30*1=30>>30 papers on Sunday.\nTherefore, Kyle delivers 700 + 10 + 30 = <<700+10+30=740>>740 papers per week.\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 740\n#### 74","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Kyle has a newspaper-delivery route. Every Monday through Saturday, he delivers the daily paper for the 100 houses on his route. On Sunday, 10 of his customers do not get the Sunday paper, but he delivers 30 papers to other houses that get the newspaper only on Sunday. How many papers does Kyle deliver each week? Answer: "
6556,"Danielle wants to make her own popsicles. She finds out she needs popsicle sticks, molds, and juice. She has $10 for supplies. She buys one set of molds for $3 and a pack of 100 popsicle sticks for $1. Each bottle of juice makes 20 popsicles and costs $2. How many popsicle sticks will she be left with if she makes as many as she can?",She will be left with 100-30=<<100-30=70>>70 popsicle sticks.\nShe will be left with 70-10=<<70-10=60>>60 popsicle sticks.\nShe will be left with 60/20=<<60/20=3>>3 bottles of juice.\nShe will be left with 3*20=<<3*20=60>>60 popsicles.\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n#### 60\n####,"You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Danielle wants to make her own popsicles. She finds out she needs popsicle sticks, molds, and juice. She has $10 for supplies. She buys one set of molds for $3 and a pack of 100 popsicle sticks for $1. Each bottle of juice makes 20 popsicles and costs $2. How many popsicle sticks will she be left with if she makes as many as she can? Answer: "
2955,"Mo is buying valentine's day cards for the class. There are 30 students and he wants to give a Valentine to 60% of them. They cost $2 each. If he has $40, what percentage of his money will he spend on Valentine?","Mo wants to give a Valentine to 60% of the class, so he wants to give a Valentine to 60/100*30=<<60/100*30=20>>20 students.\nHe has $40, so he will spend 20*2=$<<20*2=40>>40 on Valentines.\nSo he will spend 40/40*100=<<40/40*100=100>>100% of his money on Valentines.\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n#### 100\n####","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Mo is buying valentine's day cards for the class. There are 30 students and he wants to give a Valentine to 60% of them. They cost $2 each. If he has $40, what percentage of his money will he spend on Valentine? Answer: "
1189,"Yolanda scored 345 points over the entire season. There were 15 games over the season. She averaged 4 free throws (worth one point), and 5 two-point baskets per game. How many three-point baskets did she average a game?","Yolanda scored 345 points over the season, which means she scored 345/15 = <<345/15=23>>23 points per game.\nShe averaged 4 free throws per game, which means she scored 4*23 = <<4*23=92>>92 points per game.\nShe averaged 5 two-point baskets per game, which means she scored 5*23 = <<5*23=115>>115 points per game.\nShe averaged 92+115 = <<92+115=207>>207 points per game.\nShe averaged 207/15 = <<207/15=14>>14 three-point baskets per game.\n#### 14\n#### 14\n#### 14\n#### 14\n#### 14\n#### 14\n#### 14\n#### 14\n#### 14\n#### 14\n#### 14\n#### 14\n#### 14\n#### 14","You are a helpful math problem solver. Read the following problem and solve it step by step. Finish with the final numeric answer. Problem: Yolanda scored 345 points over the entire season. There were 15 games over the season. She averaged 4 free throws (worth one point), and 5 two-point baskets per game. How many three-point baskets did she average a game? Answer: "
